geometry,seed,sigma_theta_deg,jacobian_T_FP,ukf_T_FP,delta_T_FP,jacobian_v_FP,ukf_v_FP,delta_v_FP,jacobian_T_soft,ukf_T_soft,delta_T_soft,jacobian_T_sustain,ukf_T_sustain,delta_T_sustain,jacobian_total_delta_v,ukf_total_delta_v,delta_total_delta_v,jacobian_peak_accel,ukf_peak_accel,delta_peak_accel,jacobian_control_energy,ukf_control_energy,delta_control_energy,jacobian_rmse_pos_x,ukf_rmse_pos_x,delta_rmse_pos_x,jacobian_rmse_pos_y,ukf_rmse_pos_y,delta_rmse_pos_y,jacobian_rmse_pos_z,ukf_rmse_pos_z,delta_rmse_pos_z,jacobian_rmse_dist,ukf_rmse_dist,delta_rmse_dist,jacobian_final_pos_err,ukf_final_pos_err,delta_final_pos_err,jacobian_final_vel_err,ukf_final_vel_err,delta_final_vel_err,jacobian_est_dist_bias,ukf_est_dist_bias,delta_est_dist_bias,jacobian_est_radial_vel_bias,ukf_est_radial_vel_bias,delta_est_radial_vel_bias,jacobian_nis_mean,ukf_nis_mean,delta_nis_mean,jacobian_nees_mean,ukf_nees_mean,delta_nees_mean,jacobian_nis_inlier_frac,ukf_nis_inlier_frac,delta_nis_inlier_frac,jacobian_nees_inlier_frac,ukf_nees_inlier_frac,delta_nees_inlier_frac,jacobian_are_fallback_count,ukf_are_fallback_count,delta_are_fallback_count,jacobian_exit_count,ukf_exit_count,delta_exit_count,jacobian_time_in_sphere_frac,ukf_time_in_sphere_frac,delta_time_in_sphere_frac,jacobian_P_eig_min,ukf_P_eig_min,delta_P_eig_min,jacobian_P_cond,ukf_P_cond,delta_P_cond,jacobian_sustained,ukf_sustained
crosstrack,4,0.008,17520.0,17510.0,-10.0,0.00021517949364093045,0.00021581120811949985,6.317144785693946e-07,18600.0,18600.0,0.0,20470.0,20480.0,10.0,0.05917718176779212,0.058985188600970385,-0.00019199316682173145,1.8597325713779785e-05,1.8410282341119483e-05,-1.8704337266030143e-07,6.994061252540401e-07,6.93445022662601e-07,-5.961102591439123e-09,3.10856113922751,3.833261530379672,0.7247003911521621,2.89372360529265,4.124787038498274,1.2310634332056245,38.58098108621258,50.115501568768785,11.534520482556204,38.81402955420677,50.430856224761044,11.616826670554275,1.1786470788480432e-07,1.1766182394784517e-07,-2.0288393695914407e-10,1.3121994488817056e-10,1.308004569799659e-10,-4.194879082046642e-13,-0.002688666110257963,0.003992998371517922,0.006681664481775885,-9.890822922073532e-07,-8.403617697064332e-07,1.4872052250092e-07,1.9737051799765755,1.97232110333246,-0.0013840766441155505,6.76202928271581,5.218632923489899,-1.5433963592259108,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9525850522368069,0.9523299410819497,-0.0002551111548572127,,1.2642232705077439e-29,,,5049803164.536414,,True,True
crosstrack,4,0.1,17510.0,17510.0,0.0,0.00021536217020310164,0.0002151967092274092,-1.654609756924553e-07,18600.0,18590.0,-10.0,20470.0,20480.0,10.0,0.05896675476919152,0.058826449578899,-0.00014030519029251814,1.8698863537672842e-05,1.8646092588452077e-05,-5.277094922076571e-08,6.945724267467322e-07,6.913188798723333e-07,-3.253546874398866e-09,13.813307371832376,19.45846634384119,5.645158972008815,6.453022608046849,9.752145850424775,3.2991232423779255,54.321295007361904,80.29736300686889,25.976067999506988,56.42031595627167,83.19496839953266,26.774652443260983,1.4808810472443072e-06,1.4946795260847322e-06,1.3798478840424994e-08,1.6485057069855384e-09,1.6608483368952685e-09,1.2342629909730102e-11,0.005681869512201041,0.010902231779926953,0.005220362267725912,-2.156847090184287e-06,-1.8113378562636386e-06,3.455092339206484e-07,1.9733253811521683,1.972884134435814,-0.00044124671635437096,5.984274871593494,5.406773564396766,-0.5775013071967283,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9523299410819497,0.9520621317621853,-0.00026780931976433386,,2.033068731156738e-27,,,5028415819.950455,,True,True
crosstrack,5,0.001,17510.0,17510.0,0.0,0.00021527471776185323,0.00021593354953589598,6.588317740427419e-07,18590.0,18600.0,10.0,20480.0,20480.0,0.0,0.05873058942375883,0.05906370720507079,0.00033311778131195346,1.8244359108242102e-05,1.843267014336607e-05,1.8831103512396906e-07,6.846123673234564e-07,6.960516581396517e-07,1.1439290816195251e-08,15.251615781521757,1.187728771183015,-14.063887010338743,15.415237154569441,2.012600915302008,-13.402636239267434,191.38323425262112,32.608130016499125,-158.775104236122,192.60784945965318,32.69176356899519,-159.916085890658,1.3638413522270596e-08,1.210943447810891e-08,-1.5289790441616855e-09,2.4795099332241015e-11,2.2594870804330785e-11,-2.2002285279102296e-12,0.012904862371443178,0.0005982032520860345,-0.012306659119357143,-1.3415488056291472e-06,-1.9979909708452672e-07,1.1417497085446205e-06,7.7479871195640015,2.0185809053405603,-5.729406214223442,7268.639071184259,7.045025843197554,-7261.594045341061,,0.9956236323851203,,,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.9523299410819497,0.9523299410819497,0.0,,2.000652590904305e-31,,,4992062839.779697,,True,True
crosstrack,5,0.008,17510.0,17510.0,0.0,0.00021533275637254193,0.0002159309010807699,5.981447082279681e-07,18590.0,18600.0,10.0,20480.0,20480.0,0.0,0.05874577742887654,0.05901063833345396,0.00026486090457742556,1.8294888893751894e-05,1.8428202677170698e-05,1.333137834188042e-07,6.8561084110812e-07,6.946994675244475e-07,9.08862641632747e-09,14.095386312577885,3.305010875165529,-10.790375437412356,14.202341976984027,2.9455179266942135,-11.256824050289813,163.33871576879486,37.3349035935558,-126.00381217523906,164.55978397509872,37.59646524716846,-126.96331872793027,1.0279918001676173e-07,1.039975171723174e-07,1.1983371555556686e-09,1.8949485834849932e-10,1.911860782526667e-10,1.6912199041673804e-12,0.012808732647069684,0.0027068636318043787,-0.010101869015265306,-3.0381698546872636e-06,-3.007298886156892e-07,2.7374399660715745e-06,2.106903407450118,2.0181522240748415,-0.08875118337527654,116.81741606474733,6.950585495714674,-109.86683056903266,,0.9956236323851203,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9523299410819497,0.9520621317621853,-0.00026780931976433386,,1.274980813709527e-29,,,5029282851.793566,,True,True
crosstrack,5,0.1,17500.0,17510.0,10.0,0.00021646917895541768,0.00021569870989380965,-7.704690616080307e-07,18600.0,18600.0,0.0,20490.0,20490.0,0.0,0.05880109080059401,0.05881302196794138,1.1931167347371818e-05,1.888907810413557e-05,1.8898235025642114e-05,9.156921506543237e-09,6.921307832632343e-07,6.926180150826294e-07,4.872318193950965e-10,29.693327226893434,30.060961160945727,0.36763393405229294,11.43585796877684,10.816586841252805,-0.6192711275240352,88.07716002904178,84.54723111793689,-3.5299289111048893,93.64859127646737,90.3819352886631,-3.2666559878042705,1.3441582506506815e-06,1.343770250376112e-06,-3.8800027456945207e-10,2.461559067386565e-09,2.4618853052572773e-09,3.2623787071213564e-13,0.01577929737536,0.015103122638643602,-0.0006761747367163996,7.558761460251933e-07,8.04869132695272e-07,4.899298667007871e-08,2.0191128090722428,2.018450134734846,-0.0006626743373967514,7.6646611095902095,6.837848080567398,-0.8268130290228113,,0.9952589350838804,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9512717536813923,0.9512587038028923,-1.304987849992667e-05,,2.067423695221197e-27,,,5116946541.150265,,True,True
crosstrack,6,0.001,17520.0,17520.0,0.0,0.00021612976533613883,0.0002151955484093736,-9.342169267652215e-07,18600.0,18600.0,0.0,20480.0,20470.0,-10.0,0.059379295579732067,0.05919857004044844,-0.00018072553928362434,1.8792709558682073e-05,1.857048550298396e-05,-2.2222405569811342e-07,7.057660380612842e-07,7.007161761642577e-07,-5.049861897026507e-09,8.77279163013237,1.6841444492011954,-7.088647180931174,9.008060940527077,3.24320192158591,-5.764859018941167,116.07233001080277,78.00385677861533,-38.06847323218744,116.7514146767853,78.0894126855151,-38.6620019912702,4.477759213531422e-08,4.5302803339831794e-08,5.252112045175717e-10,4.2406600495085756e-11,4.3007968421454815e-11,6.013679263690585e-13,-0.011330267884063324,-0.0038420156982473174,0.007488252185816007,7.870134039767778e-06,-1.8071463790543192e-06,-9.677280418822097e-06,28.348487318867004,2.014823122290359,-26.333664196576645,36059.31229287734,7.164873669254643,-36052.147419208086,,0.9961706783369803,,,0.987782640408461,,0.0,1.0,1.0,1.0,1.0,0.0,0.9523171711759979,0.9525850522368069,0.0002678810608089943,,1.9908366359539674e-31,,,5056597183.875864,,True,True
crosstrack,6,0.008,17520.0,17520.0,0.0,0.00021641423369470793,0.000215420866712331,-9.933669823769368e-07,18600.0,18600.0,0.0,20490.0,20480.0,-10.0,0.0594397589900872,0.05929554818525983,-0.0001442108048273702,1.8982690821187404e-05,1.8802642929032757e-05,-1.8004789215464667e-07,7.084208503785188e-07,7.046151281854795e-07,-3.80572219303931e-09,11.480716473537454,7.590438966834721,-3.8902775067027324,12.847015566313692,7.491804022072447,-5.355211544241245,140.9145387570913,101.42607731838824,-39.488461438703055,141.96393870568204,101.98524918540943,-39.97868952027261,3.6196469858785727e-07,3.642459146644718e-07,2.281216076614509e-09,3.4270234061828633e-10,3.452143712962469e-10,2.51203067796056e-12,-0.014071364261073799,-0.006966790051188638,0.007104574209885161,-9.499859378693791e-07,-1.8410381966571302e-06,-8.910522587877511e-07,2.4418890041150494,2.014772494096014,-0.4271165100190353,601.061865285859,7.154877137580645,-593.9069881482783,,0.9961706783369803,,,0.987782640408461,,1.0,0.0,-1.0,1.0,1.0,0.0,0.9520492901151889,0.9523171711759979,0.0002678810608089943,,1.2888775613002877e-29,,,5036770835.043459,,True,True
crosstrack,6,0.1,17530.0,17530.0,0.0,0.00021622059215469638,0.00021598074017840314,-2.398519762932482e-07,18610.0,18610.0,0.0,20500.0,20490.0,-10.0,0.05957706455896557,0.05954310715273339,-3.3957406232174026e-05,1.9726696194700302e-05,1.9795621699201014e-05,6.892550450071132e-08,7.118864641301273e-07,7.117810218380659e-07,-1.0544229206135607e-10,23.799081516598953,22.836532342993767,-0.9625491736051863,17.020713167418265,16.50719347983011,-0.513519687588154,143.96799170142825,140.9197627782096,-3.048228923218659,146.9111418249268,143.70933924940303,-3.2018025755237716,4.588597211600983e-06,4.612984057507621e-06,2.4386845906637556e-08,4.341145842539012e-09,4.366249470282323e-09,2.510362774331117e-11,-0.018606458053612985,-0.016554792077572978,0.002051665976040007,-4.961545038210836e-06,-4.685481055651336e-06,2.7606398255949977e-07,2.0172451893186185,2.0147083829267816,-0.0025368063918369543,11.551956711471844,7.630824924717699,-3.9211317867541444,,0.9959883296863603,,,0.988147337709701,,1.0,0.0,-1.0,1.0,1.0,0.0,0.9520364415862809,0.9523043944265809,0.000267952840300012,,2.0604958959798677e-27,,,5055283775.673345,,True,True
crosstrack,7,0.001,17510.0,17510.0,0.0,0.00021553835831597794,0.00021591313755660318,3.7477924062523935e-07,18590.0,18600.0,10.0,20480.0,20480.0,0.0,0.058791585454310166,0.05905504360497237,0.00026345815066220607,1.8178950598988954e-05,1.8426438880652136e-05,2.4748828166318266e-07,6.878629451766381e-07,6.957316717061865e-07,7.86872652954839e-09,6.338178304487227,0.9411553449378857,-5.397022959549341,8.621710376645645,1.4226361772854017,-7.199074199360243,132.55323321144476,36.96001991607602,-95.59321329536874,132.98445784694502,36.999361336014466,-95.98509651093056,1.692085313215122e-08,1.6174135027180053e-08,-7.46718104971168e-10,1.1196715985321656e-11,1.0261170231387679e-11,-9.355457539339768e-13,0.011616237346487531,0.0019119556606542638,-0.009704281685833267,6.436238019669735e-06,-3.0183101138487505e-07,-6.73806903105461e-06,2.3052411607919794,2.0465869861838635,-0.2586541746081159,269.0695397609254,6.657755377717508,-262.4117843832079,,0.9965353756382203,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9520621317621853,0.9523299410819497,0.00026780931976433386,,1.8892440624203892e-31,,,5292759831.534125,,True,True
crosstrack,7,0.008,17510.0,17510.0,0.0,0.00021572340878720585,0.0002158464385144415,1.2302972723565926e-07,18590.0,18600.0,10.0,20490.0,20480.0,-10.0,0.05884524208780737,0.05894921051282937,0.00010396842502199966,1.8280028966199686e-05,1.8411766316271165e-05,1.3173735007147868e-07,6.901036708162477e-07,6.925018157290729e-07,2.398144912825185e-09,9.046541122676249,5.70242866403244,-3.344112458643809,9.202250611395193,6.0582774270752,-3.143973184319994,84.63135487615546,61.71341640961534,-22.917938466540114,85.60950619395581,62.27171254268159,-23.337793651274218,1.332393788222546e-07,1.340388747449207e-07,7.99495922666109e-10,8.658083874319149e-11,8.746740346162115e-11,8.865647184296556e-13,0.009264275209716066,0.005453041506459319,-0.003811233703256747,2.564948502259012e-06,1.1053291940503132e-06,-1.4596193082086987e-06,2.0505718373104433,2.0468460512726434,-0.0037257860377999386,9.345693522299314,6.554222904842028,-2.7914706174572856,,0.9965353756382203,,,1.0,,1.0,0.0,-1.0,1.0,1.0,0.0,0.951794322442421,0.9520621317621853,0.00026780931976433386,,1.251432418725587e-29,,,5074415537.409557,,True,True
crosstrack,7,0.1,17510.0,17510.0,0.0,0.00021628850800524006,0.00021634263902208927,5.4131016849208024e-08,18600.0,18600.0,0.0,20500.0,20500.0,0.0,0.05886043812287601,0.05889576764993063,3.532952705462278e-05,1.946861446710428e-05,1.956974430826926e-05,1.0112984116497821e-07,6.942495388574357e-07,6.948405630256137e-07,5.910241681780636e-10,29.446119748309002,28.208534030993402,-1.2375857173156,11.911641722419144,11.084591657211837,-0.8270500652073078,95.20323170531576,89.18721742577125,-6.016014279544507,100.36242575730755,94.19633388055311,-6.166091876754436,1.6670946932285435e-06,1.6678479909185733e-06,7.532976900298307e-10,1.085351650025162e-09,1.0867175970260334e-09,1.3659470008713158e-12,0.013979770716283568,0.012662963464311398,-0.0013168072519721703,2.1989620485049735e-06,1.9826893111121425e-06,-2.1627273739283106e-07,2.046819796912579,2.0468422376073856,2.2440694806391548e-05,6.4476510963649085,6.511567456674128,0.06391636030921966,,0.9965353756382203,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.950990894483128,0.950990894483128,0.0,,1.985655865771559e-27,,,5041272813.072538,,True,True
crosstrack,8,0.001,17520.0,17520.0,0.0,0.00021559558317002538,0.0002151985701895154,-3.9701298050999413e-07,18600.0,18600.0,0.0,20480.0,20480.0,0.0,0.05926684118509202,0.05915753494148342,-0.00010930624360860203,1.8695999841299038e-05,1.85113043961528e-05,-1.8469544514623727e-07,7.025700694765331e-07,6.990327368985906e-07,-3.5373325779424918e-09,5.064013780021029,1.0244105581430745,-4.039603221877955,5.877387183415389,1.5653006569302033,-4.312086526485186,68.08537759118506,28.26064439848594,-39.82473319269913,68.52595535563341,28.322492915629727,-40.20346244000369,2.5096797419649654e-08,2.4626998610565193e-08,-4.697988090844604e-10,3.172631751692294e-11,3.093202554418412e-11,-7.942919727388224e-13,-0.0068745810367502845,-0.002072629680579512,0.004801951356170772,-5.2006407033407586e-06,-3.4533932043709354e-06,1.7472474989698232e-06,4.432011315263795,2.008638243159065,-2.42337307210473,3229.815641692824,8.211345303728342,-3221.604296389096,,0.9978118161925602,,,0.9990882567469,,0.0,0.0,0.0,1.0,1.0,0.0,0.9523171711759979,0.9523171711759979,0.0,,2.020698997674079e-31,,,4975543244.994039,,True,True
crosstrack,8,0.008,17530.0,17520.0,-10.0,0.00021496491847562685,0.00021546501654074742,5.000980651205706e-07,18600.0,18600.0,0.0,20470.0,20470.0,0.0,0.05945842166249862,0.05931411462886761,-0.00014430703363101094,1.8776525837469732e-05,1.8649066243370432e-05,-1.2745959409930002e-07,7.076281841878917e-07,7.035164048892136e-07,-4.111779298678054e-09,12.008360959908874,7.239338790676892,-4.769022169231982,11.263248680122695,6.425153326632159,-4.8380953534905355,112.55395158498773,70.30036914684686,-42.25358243814087,113.75171876138623,70.9635999902758,-42.78811877111043,2.0037131812185067e-07,1.978896846514096e-07,-2.4816334704410674e-09,2.5275925191652214e-10,2.4929252722945726e-10,-3.466724687064887e-12,-0.013686353989229865,-0.0077627952873122255,0.005923558701917639,-8.775487585414489e-06,-7.790374050931445e-06,9.851135344830437e-07,2.0527436286172867,2.008786015204507,-0.043957613412779484,61.383837516901245,8.083572942959009,-53.300264573942236,,0.9974471188913202,,,0.9990882567469,,0.0,0.0,0.0,1.0,1.0,0.0,0.9528403001071811,0.9528529332976159,1.2633190434763186e-05,,1.3097835546589096e-29,,,4990401779.019098,,True,True
crosstrack,8,0.1,17570.0,17560.0,-10.0,0.0002124291669603135,0.00021261993739405286,1.9077043373935784e-07,18610.0,18600.0,-10.0,20400.0,20410.0,10.0,0.06042866797758132,0.06014887162832655,-0.00027979634925476976,2.0910523919958837e-05,2.0575819246040305e-05,-3.347046739185317e-07,7.265705451383813e-07,7.19450795384296e-07,-7.119749754085338e-09,109.83144370485327,94.86358076151787,-14.967862943335405,32.74300759971086,25.328546213847215,-7.414461385863643,296.32355949555455,238.02882843519566,-58.294731060358885,317.71481313448777,257.48467405738114,-60.23013907710663,2.713897475913422e-06,2.6930811599671008e-06,-2.0816315946321167e-08,3.4413525643684328e-09,3.4165054832888275e-09,-2.4847081079605315e-11,-0.049140575932822256,-0.03847337346636093,0.010667202466461329,-2.390709637101548e-05,-2.3453235358908087e-05,4.538610121073932e-07,2.0110417163436174,2.0095556479737127,-0.001486068369904725,7.97295784669856,7.710599400787964,-0.2623584459105963,,0.9978118161925602,,,0.9990882567469,,1.0,0.0,-1.0,1.0,1.0,0.0,0.9578862660944206,0.9570930544381872,-0.0007932116562334723,,2.4013576903721902e-27,,,4775865021.690009,,True,True
crosstrack,9,0.001,17520.0,17510.0,-10.0,0.00021510296112096328,0.000215921720520831,8.18759399867728e-07,18600.0,18600.0,0.0,20470.0,20470.0,0.0,0.05914328133824595,0.059104780432754814,-3.850090549113727e-05,1.8493074479056166e-05,1.8448876204553263e-05,-4.41982745029036e-08,6.985997771471975e-07,6.974108864896252e-07,-1.1888906575723461e-09,1.2725596290155772,0.6204662112391535,-0.6520934177764237,1.725943257747588,0.9099241490471407,-0.8160191087004472,23.67435088180163,22.248897582385187,-1.4254532994164428,23.771267905036662,22.276139340284573,-1.4951285647520898,4.888919139404507e-08,4.5491648547797537e-08,-3.3975428462475306e-09,3.260727374064995e-11,2.9074815411001835e-11,-3.5324583296481116e-12,-0.0020565310062483615,-0.000654040144951774,0.0014024908612965876,1.1717881143786379e-07,1.4504294298925676e-06,1.3332506184547038e-06,2.0199971633153315,2.0095707705565404,-0.010426392758791092,6.431605289053261,3.7594929516113056,-2.672112337441955,,0.9976294675419402,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9525850522368069,0.952597750401714,1.2698164907121168e-05,,1.9991843453858085e-31,,,5013378242.695643,,True,True
crosstrack,9,0.008,17510.0,17510.0,0.0,0.00021587473710233526,0.00021590836412095995,3.362701862468886e-08,18590.0,18600.0,10.0,20480.0,20470.0,-10.0,0.05907312693356262,0.05909355876656983,2.043183300721313e-05,1.847348214571942e-05,1.849144010352571e-05,1.795795780628763e-08,6.964251741121572e-07,6.970845568493071e-07,6.59382737149893e-10,2.211538407281754,2.650200308431669,0.4386619011499149,1.1154616454027462,1.6347300891026455,0.5192684436998993,17.364029850459097,19.678195062943487,2.31416521248439,17.539803005076244,19.923033530923,2.3832305258467557,3.7455078303944035e-07,3.727147137463087e-07,-1.836069293131636e-09,2.439912374449786e-10,2.421131800717835e-10,-1.878057373195103e-12,0.0007473061450828509,-7.312585019599427e-07,-0.0007480374035848109,1.8501070114112843e-06,1.987795228023991e-06,1.3768821661270657e-07,2.0098096735509734,2.0096615924753913,-0.00014808107558206274,3.8039154897236025,3.7638090838482645,-0.04010640587533798,,0.9976294675419402,,,1.0,,0.0,2.0,2.0,1.0,1.0,0.0,0.9523299410819497,0.952597750401714,0.00026780931976433386,,1.2719791119746154e-29,,,5017217406.675333,,True,True
crosstrack,9,0.1,17510.0,17510.0,0.0,0.00021613336197885485,0.00021617069924351965,3.7337264664804096e-08,18590.0,18600.0,10.0,20490.0,20490.0,0.0,0.05901272436396028,0.05900201575890629,-1.0708605053991183e-05,1.9008819643354526e-05,1.9028871556137866e-05,2.0051912783340382e-08,6.958367670259575e-07,6.957528813486318e-07,-8.388567732565683e-11,18.33352346632575,19.38151867961246,1.0479952132867076,5.785447371808169,6.10188648637245,0.31643911456428153,43.066319231891804,45.31780268153477,2.2514834496429685,47.16245685039631,49.66467079225696,2.502213941860653,4.598256452206718e-06,4.6037893150993936e-06,5.532862892675506e-09,3.0014425266146023e-09,3.0061313401005823e-09,4.6888134859800016e-12,0.003093968823056826,0.0035646437929317517,0.0004706749698749255,7.129402459288469e-06,7.180310220700488e-06,5.090776141201832e-08,2.0096923883516387,2.0096961383235272,3.749971888566961e-06,3.8083224159441227,3.8432248584023094,0.034902442458186744,,0.9976294675419402,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9515265131226567,0.9515265131226567,0.0,,1.949366001701858e-27,,,4983419600.548967,,True,True
radial,0,0.001,20490.0,20490.0,0.0,5.3104880052114867e-05,5.3070538235150214e-05,-3.434181696465268e-08,20490.0,20490.0,0.0,20490.0,20490.0,0.0,0.1094109210949657,0.10938347552142184,-2.7445573543852242e-05,0.00012040086453442778,0.0001205490204024718,1.481558680440162e-07,6.842373629230799e-06,6.843270762015912e-06,8.971327851127613e-10,21.29862138396902,22.543025524975373,1.2444041410063527,0.3324263404254806,0.3411527497227072,0.008726409297226623,0.455761032712496,0.49918234837712727,0.043421315664631255,21.306090637383726,22.551132300513554,1.245041663129829,2.348972662589836e-08,2.3567412655188754e-08,7.768602929039429e-11,2.808717201466979e-11,2.8105132608749744e-11,1.796059407995479e-14,0.00031482672686418926,0.0004299419187514389,0.00011511519188724963,2.2249879944723875e-06,2.382819716140488e-06,1.578317216681004e-07,2.021918928659713,2.0219439763860683,2.5047726355253985e-05,5.0642620629808635,5.069912890529652,0.005650827548788762,,0.9970824215900802,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6960037640682267e-31,,,1238973073.563175,,True,True
radial,0,0.008,20500.0,20500.0,0.0,5.254413979762113e-05,5.253913869672e-05,-5.001100901126296e-09,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.10905355477404881,0.10904955500316654,-3.99977088226533e-06,0.00012059837445628843,0.00012061883723520749,2.0462778919057355e-08,6.864076327399581e-06,6.864227085069728e-06,1.507576701466378e-10,31.217287916320036,31.32370339940006,0.10641548308002413,2.793353004501192,2.7923815825829315,-0.0009714219182606065,1.7410629610925628,1.7434641813009097,0.002401220208346988,31.390335870975722,31.49621337411554,0.10587750313981914,1.9182580119325018e-07,1.9301025224221828e-07,1.1844510489681004e-09,2.3011429649526505e-10,2.3153385659175798e-10,1.41956009649293e-12,0.001919607782775984,0.0019402192388193757,2.061145604339166e-05,6.684196111181615e-06,6.712459964049736e-06,2.826385286812064e-08,2.0220772881666655,2.022098167174628,2.0879007962548712e-05,5.109013325466521,5.1232410892330495,0.014227763766528234,,0.9972647702407003,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0673412637891748e-29,,,1263789520.9673352,,True,True
radial,0,0.1,20600.0,20590.0,-10.0,5.1864525816111453e-05,5.191266987020438e-05,4.8144054092924115e-08,20600.0,20590.0,-10.0,20600.0,20590.0,-10.0,0.10905971432039605,0.10905081853707974,-8.895783316309469e-06,0.00011891305464508927,0.00011891305464508927,0.0,6.9364127319335225e-06,6.936127830205297e-06,-2.849017282255555e-10,62.63799428972247,62.47901351063464,-0.15898077908783392,21.432712118689075,21.316582635545284,-0.11612948314379068,7.6610193237361655,7.603404123432916,-0.057615200303249736,66.64511005678185,66.45175376755931,-0.19335628922253534,2.1810739666879135e-06,2.189113367341354e-06,8.039400653440555e-09,2.635271417217419e-09,2.6457905510751077e-09,1.0519133857688859e-11,0.005272176193681323,0.005224259282938631,-4.791691074269161e-05,1.9057105429445556e-05,1.90259389075659e-05,-3.116652187965622e-08,2.022094140324943,2.022103533061055,9.392736112001643e-06,5.0519464714297495,5.062582711403076,0.010636239973326411,,0.9972647702407003,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.4712211775555756e-27,,,1316111154.7151651,,True,True
radial,1,0.001,20500.0,20500.0,0.0,5.3041364922773e-05,5.299537178834681e-05,-4.59931344261888e-08,20500.0,20500.0,0.0,20500.0,20500.0,0.0,0.10937268721258105,0.10933609860359599,-3.658860898506089e-05,0.00012713339775979017,0.00012713339775979017,0.0,6.84868664847372e-06,6.8499617836064904e-06,1.2751351327703e-09,34.69402305158151,35.43805874315678,0.7440356915752702,0.26949966521609175,0.2764504037856457,0.006950738569553971,0.5842127188740076,0.6139025908823166,0.02968987200830897,34.6999880414117,35.44445384965434,0.7444658082426372,8.028578148623278e-09,7.937357488334882e-09,-9.122066028839535e-11,9.154176796115742e-12,9.526335457473588e-12,3.7215866135784567e-13,0.0013892300424560796,0.0015444485645612941,0.00015521852210521447,-1.8879069590698135e-07,6.19396939815429e-08,2.507303898885242e-07,2.013501726484683,2.0133360997472223,-0.00016562673746056689,7.536171058434958,7.474254797294232,-0.061916261140726014,,0.9983588621444202,,,0.9917943107221007,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.6545800441994457e-31,,,1261221987.9239564,,True,True
radial,1,0.008,20510.0,20510.0,0.0,5.282856144886046e-05,5.282787012931324e-05,-6.913195472216206e-10,20510.0,20510.0,0.0,20510.0,20510.0,0.0,0.10910148167804151,0.10910119791852113,-2.8375952038084407e-07,0.00012713339775979017,0.00012713339775979017,0.0,6.863781074258539e-06,6.863836034629378e-06,5.496037083896192e-11,43.871699839243824,43.76420784508001,-0.10749199416381572,2.0139333565458872,2.019306286266592,0.0053729297207048,1.9267532988636231,1.928038248341279,0.0012849494776558945,43.96014504780433,43.85317340480829,-0.10697164299604367,5.988195295213023e-08,6.034478492188318e-08,4.628319697529514e-10,6.886216411138451e-11,7.0139872503607e-11,1.277708392222489e-12,0.003488876089637064,0.0034901688061718446,1.2927165347806878e-06,1.0724589137919028e-06,1.1024333993654784e-06,2.997448557357557e-08,2.0140123050947953,2.0139705016800695,-4.180341472581617e-05,7.593546739830676,7.592296744694203,-0.0012499951364723927,,0.9983588621444202,,,0.9879649890590809,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.055120272069374e-29,,,1247454475.6622837,,True,True
radial,1,0.1,20720.0,20720.0,0.0,5.344736204152865e-05,5.3415569232229545e-05,-3.179280929910673e-08,20720.0,20720.0,0.0,20720.0,20720.0,0.0,0.10883373582315183,0.10882825281291812,-5.483010233703345e-06,0.00012713339775979017,0.00012713339775979017,0.0,6.988033666592824e-06,6.987580641495721e-06,-4.5302509710258207e-10,87.12036923481624,86.98435350393747,-0.13601573087876773,26.167043191305268,26.03002652235405,-0.1370166689512189,11.964967222402722,11.90231821301865,-0.06264900938407258,91.74875108479418,91.57240421708043,-0.17634686771374675,4.064265561422955e-07,4.0781734120426475e-07,1.3907850619692249e-09,3.2097602217552566e-10,3.2368016007028523e-10,2.704137894759567e-12,0.01621488723202043,0.01614842243032307,-6.646480169735999e-05,1.6534896564560614e-05,1.6496976041559488e-05,-3.792052300112666e-08,2.01402591752536,2.0140100279243476,-1.5889601012286647e-05,6.79884171771254,6.779328734007766,-0.019512983704774278,,0.9981765134938001,,,0.9967177242888403,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.4219408596653824e-27,,,1018353250.1621926,,True,True
