time_orbits,dist_km,u_p_norm,u_e_norm,P_diff_frobenius
2.281898,1.44558829e+00,2.72158291e-06,5.61431909e-07,9.60898146e+05
2.282992,1.43369142e+00,2.78246840e-06,5.59106628e-07,3.42261175e+06
2.284086,1.42139954e+00,2.84375864e-06,5.55542473e-07,2.05591477e+06
2.285180,1.40870064e+00,2.89539531e-06,5.50762332e-07,2.99968154e+06
2.286273,1.39558584e+00,2.93908808e-06,5.44793180e-07,3.21401398e+06
2.287367,1.38204217e+00,3.01521010e-06,5.37542039e-07,3.54442186e+06
2.288461,1.36805112e+00,3.08279839e-06,5.28862892e-07,5.95129331e+06
2.289555,1.35359251e+00,3.17349907e-06,5.18710758e-07,2.33806748e+06
2.290649,1.33864009e+00,3.20866339e-06,5.06858343e-07,7.24099383e+06
2.291743,1.32318819e+00,3.24976438e-06,4.94088920e-07,5.58764609e+06
2.292837,1.30722017e+00,3.28147381e-06,4.80036695e-07,1.89925911e+06
2.293931,1.29072124e+00,3.32401641e-06,4.65067334e-07,2.15216709e+06
2.295025,1.27368527e+00,3.31064884e-06,4.49526398e-07,2.95442444e+06
2.296119,1.25611709e+00,3.30213391e-06,4.33937728e-07,4.56810703e+06
2.297213,1.23801941e+00,3.27165796e-06,4.18567513e-07,5.90042513e+06
2.298306,1.21941111e+00,3.19344403e-06,4.04087387e-07,2.22844607e+06
2.299400,1.20031756e+00,3.14981270e-06,3.90954195e-07,2.32293928e+06
2.300494,1.18076707e+00,2.97178749e-06,3.79540740e-07,2.43574766e+06
2.301588,1.16080963e+00,2.92235162e-06,3.70357415e-07,2.90478520e+06
2.302682,1.14047914e+00,2.78179821e-06,3.63510408e-07,9.02607525e+06
2.303776,1.11982398e+00,2.68934027e-06,3.59201948e-07,3.47151458e+06
2.304870,1.09888745e+00,2.50833603e-06,3.57590342e-07,4.24332964e+06
2.305964,1.07773037e+00,2.41726507e-06,3.58293159e-07,6.75582761e+06
2.307058,1.05641337e+00,2.16159965e-06,3.61279993e-07,5.07630365e+06
2.308152,1.03504130e+00,1.94389316e-06,3.64881705e-07,7.58647982e+06
2.309246,1.01370926e+00,1.73812880e-06,3.68743067e-07,2.36158335e+06
2.310339,9.92500303e-01,1.55082040e-06,3.72525144e-07,4.06175044e+06
2.311433,9.71497665e-01,1.36993413e-06,3.75627641e-07,4.37636788e+06
2.312527,9.50783923e-01,1.19267586e-06,3.77683853e-07,2.73938431e+06
2.313621,9.30435709e-01,1.04481346e-06,3.78472333e-07,3.85675694e+06
2.314715,9.10522292e-01,9.35963493e-07,3.77838265e-07,5.91662893e+06
2.315809,8.91103444e-01,8.20129213e-07,3.76077699e-07,4.14487688e+06
2.316903,8.72237933e-01,7.35093481e-07,3.72884130e-07,6.30779310e+06
2.317997,8.53975421e-01,6.53193205e-07,3.68629282e-07,2.14508947e+06
2.319091,8.36362346e-01,6.08936411e-07,3.63049265e-07,3.56730994e+06
2.320185,8.19430669e-01,5.63878876e-07,3.56972514e-07,3.66851664e+06
2.321279,8.03214654e-01,5.32008225e-07,3.50104196e-07,4.40384145e+06
2.322372,7.87740056e-01,5.13815394e-07,3.42917127e-07,7.49890484e+06
2.323466,7.73030216e-01,4.97404223e-07,3.35334857e-07,2.63166431e+06
2.324560,7.59102511e-01,4.92033946e-07,3.27722382e-07,1.16640740e+07
2.325654,7.45969355e-01,4.89962593e-07,3.20355285e-07,2.54918552e+06
2.326748,7.33640609e-01,4.80544127e-07,3.13237184e-07,5.55561073e+06
2.327842,7.22118527e-01,4.92632319e-07,3.06968402e-07,5.37667602e+06
2.328936,7.11407398e-01,4.99592200e-07,3.01262848e-07,9.28877442e+05
2.330030,7.01503844e-01,5.04845375e-07,2.96597675e-07,5.30979309e+06
2.331124,6.92401815e-01,5.25363712e-07,2.93037495e-07,6.92683109e+06
2.332218,6.84091783e-01,5.33528417e-07,2.90680699e-07,9.57093849e+06
2.333312,6.76561817e-01,5.44688020e-07,2.89493023e-07,1.76058220e+06
2.334406,6.69796021e-01,5.69845205e-07,2.89626174e-07,2.12292978e+06
2.335499,6.63777307e-01,5.87240001e-07,2.90824773e-07,6.32801549e+06
2.336593,6.58485528e-01,6.12180269e-07,2.93009367e-07,6.58016052e+05
2.337687,6.53899266e-01,6.35249122e-07,2.95886881e-07,4.09262095e+06
2.338781,6.49993978e-01,6.57587146e-07,2.99225298e-07,6.51835021e+06
2.339875,6.46742863e-01,6.71674346e-07,3.02667769e-07,5.83849961e+06
2.340969,6.44116086e-01,6.95253551e-07,3.05942944e-07,1.37584973e+06
2.342063,6.42081992e-01,7.08287507e-07,3.08692136e-07,4.99866380e+06
2.343157,6.40606368e-01,7.21871038e-07,3.10730861e-07,2.89470320e+06
2.344251,6.39653385e-01,7.34288141e-07,3.12023869e-07,6.61693623e+06
2.345345,6.39185939e-01,7.41327139e-07,3.12767744e-07,3.37453934e+06
2.346439,6.39166242e-01,7.49694044e-07,3.13453209e-07,4.22893788e+06
2.347532,6.39557223e-01,7.59158384e-07,3.14789220e-07,1.97557154e+06
2.348626,6.40323359e-01,7.70114809e-07,3.17669997e-07,2.55489949e+06
2.349720,6.41431527e-01,7.87612299e-07,3.23035792e-07,4.39870086e+06
2.350814,6.42851681e-01,8.12935025e-07,3.31736820e-07,8.24027951e+05
2.351908,6.44556929e-01,8.47824581e-07,3.44450174e-07,1.62766974e+06
2.353002,6.46523528e-01,8.93609460e-07,3.61647111e-07,3.72095086e+06
2.354096,6.48730511e-01,9.51347706e-07,3.83603935e-07,6.59536776e+06
2.355190,6.51159377e-01,1.02186323e-06,4.10424840e-07,3.59918541e+06
2.356284,6.53793070e-01,1.10385003e-06,4.42041473e-07,2.70111493e+06
2.357378,6.56616363e-01,1.19827671e-06,4.78260819e-07,2.85310769e+06
2.358472,6.59615075e-01,1.30296469e-06,5.18750382e-07,1.43899062e+06
2.359565,6.62778687e-01,1.35350879e-06,5.63089850e-07,1.12645174e+06
2.360659,6.66100086e-01,1.54608474e-06,6.11206878e-07,2.30306015e+06
2.361753,6.69557238e-01,1.67883132e-06,6.61805443e-07,5.30932665e+06
2.362847,6.73137344e-01,1.82030416e-06,7.14748701e-07,4.93772795e+06
2.363941,6.76827488e-01,1.96890314e-06,7.69528717e-07,1.08749158e+07
2.365035,6.80614491e-01,2.12333180e-06,8.25628096e-07,2.83582801e+06
2.366129,6.84484063e-01,2.28105015e-06,8.82513907e-07,6.21882750e+06
2.367223,6.88422079e-01,2.43802229e-06,9.39727867e-07,2.09933738e+06
2.368317,6.92415308e-01,2.59842166e-06,9.96849928e-07,1.32254123e+07
2.369411,6.96448451e-01,2.76710579e-06,1.05332111e-06,6.84296820e+06
2.370505,7.00506514e-01,2.93168813e-06,1.10870703e-06,4.80311231e+06
2.371598,7.04573743e-01,3.08956437e-06,1.16243617e-06,3.32503595e+06
2.372692,7.08633843e-01,3.24876062e-06,1.21406828e-06,3.48962929e+06
2.373786,7.12669603e-01,3.41017729e-06,1.26310180e-06,1.40832220e+06
2.374880,7.16662558e-01,3.56322405e-06,1.30896222e-06,3.14425267e+06
2.375974,7.20594563e-01,3.70539911e-06,1.35120254e-06,6.51051800e+06
2.377068,7.24448424e-01,3.85192601e-06,1.38950155e-06,1.17490207e+07
2.378162,7.28203999e-01,3.96799686e-06,1.42307588e-06,4.22547163e+06
2.379256,7.31848400e-01,4.07845837e-06,1.45218885e-06,7.66224768e+06
2.380350,7.35364954e-01,4.18336858e-06,1.47605110e-06,3.74165725e+06
2.381444,7.38738049e-01,4.26952120e-06,1.49449804e-06,9.63413821e+06
2.382538,7.41954398e-01,4.33949890e-06,1.50732407e-06,5.43788887e+06
2.383632,7.45003562e-01,4.38250568e-06,1.51445922e-06,8.00836954e+06
2.384725,7.47878623e-01,4.42182799e-06,1.51601745e-06,4.40004200e+06
2.385819,7.50569078e-01,4.43218019e-06,1.51140679e-06,1.05717019e+07
2.386913,7.53073113e-01,4.41457946e-06,1.50135106e-06,6.17708791e+06
2.388007,7.55390875e-01,4.36323792e-06,1.48569732e-06,5.53351700e+06
2.389101,7.57524726e-01,4.34009732e-06,1.46497092e-06,7.53344688e+06
2.390195,7.59477545e-01,4.21758278e-06,1.43880398e-06,9.28559650e+06
2.391289,7.61256778e-01,4.16243820e-06,1.40807632e-06,6.60069831e+06
2.392383,7.62869851e-01,4.00663626e-06,1.37268397e-06,3.65182380e+06
2.393477,7.64332954e-01,3.88815021e-06,1.33362095e-06,9.10748840e+06
2.394571,7.65648464e-01,3.82343020e-06,1.29029245e-06,5.49838198e+06
2.395665,7.66821571e-01,3.62361202e-06,1.24270679e-06,9.70668691e+06
2.396758,7.67874809e-01,3.46097771e-06,1.19282097e-06,8.94932611e+06
2.397852,7.68815841e-01,3.32213350e-06,1.13977459e-06,4.93950701e+06
2.398946,7.69649396e-01,3.13242152e-06,1.08366689e-06,3.49310309e+06
2.400040,7.70387417e-01,2.94268805e-06,1.02552672e-06,1.01392016e+07
2.401134,7.71037862e-01,2.75064850e-06,9.65398829e-07,9.84024454e+06
2.402228,7.71608040e-01,2.57936365e-06,9.03848677e-07,1.49105337e+07
2.403322,7.72105278e-01,2.36445764e-06,8.41089385e-07,1.31638132e+07
2.404416,7.72537636e-01,2.19478306e-06,7.77803514e-07,1.06796304e+07
2.405510,7.72904877e-01,1.99192662e-06,7.13707072e-07,2.98445619e+06
2.406604,7.73207310e-01,1.82600729e-06,6.49522608e-07,8.96961187e+06
2.407698,7.73443065e-01,1.63288378e-06,5.85486704e-07,1.02828530e+07
2.408791,7.73609282e-01,1.46897435e-06,5.22064333e-07,1.09832619e+07
2.409885,7.73701643e-01,1.28718487e-06,4.59682469e-07,1.22011901e+07
2.410979,7.73720738e-01,1.12311551e-06,3.99189170e-07,5.92011315e+06
2.412073,7.73660773e-01,9.70910647e-07,3.40612527e-07,5.05466458e+06
2.413167,7.73515369e-01,8.19221693e-07,2.84530796e-07,9.97116492e+06
2.414261,7.73279386e-01,6.74685976e-07,2.31498664e-07,3.39045331e+06
2.415355,7.72945616e-01,5.39184401e-07,1.81870381e-07,4.35019570e+06
2.416449,7.72505658e-01,4.29076484e-07,1.36095233e-07,1.76620329e+06
2.417543,7.71949855e-01,3.19213049e-07,9.44411398e-08,5.63749289e+06
2.418637,7.71268869e-01,2.20133592e-07,5.72319790e-08,7.62090821e+05
2.419731,7.70453215e-01,1.29587581e-07,2.49122639e-08,1.12147609e+06
2.420824,7.69492684e-01,5.95084449e-08,8.61959182e-09,9.29375045e+06
2.421918,7.68375545e-01,2.18326809e-08,3.00110048e-08,2.33318713e+06
2.423012,7.67090720e-01,6.78438672e-08,5.02287312e-08,1.95219372e+06
2.424106,7.65627300e-01,1.14476216e-07,6.72511538e-08,5.33642951e+06
2.425200,7.63974772e-01,1.52538473e-07,8.13898834e-08,7.05960833e+06
2.426294,7.62123382e-01,1.86819243e-07,9.31188062e-08,4.42369845e+06
2.427388,7.60064778e-01,2.14903380e-07,1.02924964e-07,1.57941168e+06
2.428482,7.57792028e-01,2.39934384e-07,1.11322094e-07,4.42553670e+06
2.429576,7.55299948e-01,2.61995373e-07,1.18798508e-07,1.24671312e+07
2.430670,7.52585342e-01,2.84347660e-07,1.25809193e-07,5.24927723e+05
2.431764,7.49647296e-01,3.04193086e-07,1.32745143e-07,2.20504913e+06
2.432857,7.46487122e-01,3.25158045e-07,1.39971645e-07,6.93034753e+05
2.433951,7.43108416e-01,3.45919410e-07,1.47787283e-07,6.07474553e+06
2.435045,7.39516981e-01,3.70235334e-07,1.56446684e-07,8.50671961e+06
2.436139,7.35720685e-01,3.95981731e-07,1.66160803e-07,3.10853943e+06
2.437233,7.31729360e-01,4.25219043e-07,1.77103475e-07,4.79436164e+06
2.438327,7.27554564e-01,4.57520332e-07,1.89412829e-07,2.76809774e+06
2.439421,7.23209426e-01,4.92934020e-07,2.03189967e-07,1.25439160e+07
2.440515,7.18708487e-01,5.33013629e-07,2.18487124e-07,7.00367260e+06
2.441609,7.14067308e-01,5.75332318e-07,2.35293247e-07,2.10205437e+06
2.442703,7.09302796e-01,6.21709075e-07,2.53558332e-07,5.84129473e+06
2.443797,7.04432474e-01,6.71664074e-07,2.73163318e-07,1.97045622e+06
2.444891,6.99474812e-01,7.23417371e-07,2.93955666e-07,4.53398094e+06
2.445984,6.94449088e-01,7.76998206e-07,3.15753846e-07,1.34399233e+07
2.447078,6.89375513e-01,8.36187888e-07,3.38387997e-07,2.56863445e+06
2.448172,6.84273081e-01,8.93520272e-07,3.61590847e-07,5.33855313e+06
2.449266,6.79161777e-01,9.56598074e-07,3.85217347e-07,6.56178010e+06
2.450360,6.74061176e-01,1.01313025e-06,4.09039692e-07,5.71747970e+06
2.451454,6.68991676e-01,1.07941258e-06,4.32945497e-07,7.09729160e+06
2.452548,6.63970908e-01,1.14223309e-06,4.56655118e-07,4.89432358e+06
2.453642,6.59017624e-01,1.20732127e-06,4.80097324e-07,6.95707100e+06
2.454736,6.54149662e-01,1.27079906e-06,5.03089311e-07,6.17626430e+06
2.455830,6.49383991e-01,1.33198295e-06,5.25482417e-07,6.23731947e+06
2.456924,6.44736572e-01,1.39376871e-06,5.47141762e-07,3.99411186e+06
2.458017,6.40222092e-01,1.45090239e-06,5.67907439e-07,4.98838760e+06
2.459111,6.35854869e-01,1.50382982e-06,5.87679509e-07,1.20029030e+07
2.460205,6.31646644e-01,1.57044877e-06,6.06298558e-07,9.62773698e+06
2.461299,6.27609276e-01,1.60706145e-06,6.23641824e-07,3.02182289e+06
2.462393,6.23753955e-01,1.67056062e-06,6.39677236e-07,5.63262422e+06
2.463487,6.20087225e-01,1.71743924e-06,6.54102403e-07,6.19982110e+05
2.464581,6.16615266e-01,1.76603570e-06,6.66845267e-07,3.94083572e+06
2.465675,6.13344525e-01,1.79323166e-06,6.77877267e-07,7.44625829e+06
2.466769,6.10279974e-01,1.82953366e-06,6.87104352e-07,7.61031101e+06
2.467863,6.07424183e-01,1.86490258e-06,6.94451217e-07,5.14159646e+06
2.468957,6.04779735e-01,1.88462851e-06,6.99852239e-07,2.37139801e+06
2.470050,6.02350339e-01,1.88740742e-06,7.03367755e-07,5.29328130e+06
2.471144,6.00137667e-01,1.91364083e-06,7.05021163e-07,1.20347602e+07
2.472238,5.98135927e-01,1.91768964e-06,7.04297079e-07,7.09649809e+06
2.473332,5.96346413e-01,1.89717238e-06,7.01754846e-07,4.18222678e+06
2.474426,5.94773489e-01,1.89589299e-06,6.97684523e-07,5.45626703e+06
2.475520,5.93415437e-01,1.86714069e-06,6.91639320e-07,1.07102481e+07
2.476614,5.92274113e-01,1.84890905e-06,6.84119063e-07,1.53500366e+06
2.477708,5.91343583e-01,1.84021626e-06,6.74648635e-07,4.92328646e+06
2.478802,5.90616918e-01,1.79701618e-06,6.63268221e-07,3.55222274e+06
2.479896,5.90095278e-01,1.75062330e-06,6.50662336e-07,6.37896306e+06
2.480990,5.89774023e-01,1.71843079e-06,6.36514815e-07,1.14721939e+07
2.482083,5.89646695e-01,1.65918278e-06,6.20862512e-07,4.96167353e+06
2.483177,5.89710761e-01,1.62972706e-06,6.04208684e-07,9.18936628e+06
2.484271,5.89960062e-01,1.55919871e-06,5.86231496e-07,7.90380759e+06
2.485365,5.90389519e-01,1.51995669e-06,5.67294680e-07,5.70824486e+06
2.486459,5.90992485e-01,1.44874436e-06,5.47361786e-07,7.07666348e+06
2.487553,5.91765078e-01,1.38373121e-06,5.26723271e-07,4.85578271e+06
2.488647,5.92700617e-01,1.33433075e-06,5.05418687e-07,1.18433929e+06
2.489741,5.93790654e-01,1.28103268e-06,4.83434797e-07,3.56356385e+06
2.490835,5.95028414e-01,1.20875432e-06,4.60930005e-07,7.61191425e+06
2.491929,5.96409043e-01,1.15003601e-06,4.38195455e-07,2.56267714e+06
2.493023,5.97924067e-01,1.08721513e-06,4.15084859e-07,4.84345994e+06
2.494116,5.99564656e-01,1.02965718e-06,3.91738058e-07,4.09590810e+06
2.495210,6.01323543e-01,9.56509004e-07,3.68314303e-07,8.78092603e+06
2.496304,6.03194679e-01,8.88892234e-07,3.44971819e-07,5.78071503e+06
2.497398,6.05172039e-01,8.33662853e-07,3.21865142e-07,4.82010711e+06
2.498492,6.07246660e-01,7.77585782e-07,2.98853055e-07,2.92685228e+06
2.499586,6.09409845e-01,7.35387611e-07,2.76116182e-07,5.31241978e+06
2.500680,6.11652736e-01,6.57891320e-07,2.53610884e-07,8.59309204e+06
2.501774,6.13971526e-01,6.23394899e-07,2.31807264e-07,5.26180409e+06
2.502868,6.16356715e-01,5.43544248e-07,2.10310773e-07,6.13279556e+06
2.503962,6.18804113e-01,4.92080216e-07,1.89590005e-07,6.55677847e+06
2.505056,6.21307379e-01,4.46138876e-07,1.69596529e-07,3.05003283e+06
2.506150,6.23859002e-01,3.96184705e-07,1.50302066e-07,1.95635241e+06
2.507243,6.26452252e-01,3.50144973e-07,1.31862354e-07,6.89952490e+06
2.508337,6.29080551e-01,3.02592132e-07,1.14364487e-07,4.15456762e+06
2.509431,6.31738466e-01,2.62747660e-07,9.80024448e-08,4.56379445e+05
2.510525,6.34419469e-01,2.24708980e-07,8.28865817e-08,2.72481101e+06
2.511619,6.37117468e-01,1.89036210e-07,6.93164789e-08,1.60789211e+06
2.512713,6.39826443e-01,1.57832048e-07,5.77170086e-08,2.56973248e+06
2.513807,6.42540163e-01,1.31077187e-07,4.87397374e-08,3.55125698e+06
2.514901,6.45252693e-01,1.11412615e-07,4.32295836e-08,3.72893639e+06
2.515995,6.47958297e-01,1.02737589e-07,4.17756841e-08,4.56291605e+06
2.517089,6.50650601e-01,1.02219559e-07,4.40984281e-08,4.31782692e+06
2.518183,6.53323399e-01,1.09395283e-07,4.91363041e-08,4.10482469e+06
2.519276,6.55970760e-01,1.21725208e-07,5.57455136e-08,1.91290876e+06
2.520370,6.58586805e-01,1.37758451e-07,6.31227043e-08,4.74726920e+05
2.521464,6.61165942e-01,1.55822765e-07,7.07947751e-08,5.75398251e+06
2.522558,6.63702798e-01,1.74071015e-07,7.85009207e-08,1.91046416e+06
2.523652,6.66191902e-01,1.90752608e-07,8.61240986e-08,1.79300030e+06
2.524746,6.68627845e-01,2.08955642e-07,9.36126694e-08,1.92627394e+06
2.525840,6.71005516e-01,2.29237044e-07,1.00944204e-07,2.89309997e+06
2.526934,6.73320379e-01,2.46571627e-07,1.08114386e-07,1.20480474e+06
2.528028,6.75567930e-01,2.64219214e-07,1.15157015e-07,1.76609309e+06
2.529122,6.77743973e-01,2.81018210e-07,1.22091388e-07,5.76309859e+06
2.530216,6.79844673e-01,2.98807041e-07,1.28943843e-07,2.12898869e+06
2.531309,6.81866334e-01,3.15768098e-07,1.35738510e-07,2.73187336e+06
2.532403,6.83805659e-01,3.32764143e-07,1.42496801e-07,4.00764945e+06
2.533497,6.85659894e-01,3.49905084e-07,1.49230575e-07,6.18943787e+06
2.534591,6.87426468e-01,3.67116320e-07,1.55958352e-07,9.01221738e+05
2.535685,6.89103141e-01,3.84275593e-07,1.62678188e-07,4.07804240e+06
2.536779,6.90688153e-01,4.01029496e-07,1.69395655e-07,1.19775936e+06
2.537873,6.92179885e-01,4.18284198e-07,1.76114473e-07,3.83755742e+06
2.538967,6.93577210e-01,4.35413257e-07,1.82827264e-07,7.16622319e+05
2.540061,6.94879211e-01,4.52447671e-07,1.89530644e-07,2.25902410e+06
2.541155,6.96085291e-01,4.69712693e-07,1.96216446e-07,3.79225433e+06
2.542249,6.97195040e-01,4.87310370e-07,2.02872018e-07,2.78965497e+06
2.543342,6.98208103e-01,5.04648606e-07,2.09483783e-07,5.49020392e+06
2.544436,6.99124637e-01,5.23136647e-07,2.16041920e-07,3.91569712e+06
2.545530,6.99944764e-01,5.40967953e-07,2.22529100e-07,6.43901909e+05
2.546624,7.00668818e-01,5.57439881e-07,2.28937352e-07,3.66305483e+06
2.547718,7.01297400e-01,5.75786621e-07,2.35258923e-07,6.51875445e+06
2.548812,7.01830963e-01,5.94991755e-07,2.41473053e-07,1.42547646e+06
2.549906,7.02269778e-01,6.14016911e-07,2.47554572e-07,3.32546059e+06
2.551000,7.02614288e-01,6.31753140e-07,2.53492244e-07,5.97700985e+06
2.552094,7.02865374e-01,6.50002477e-07,2.59290943e-07,2.46452476e+06
2.553188,7.03024129e-01,6.66095486e-07,2.64933731e-07,4.73772333e+06
2.554282,7.03091794e-01,6.83853586e-07,2.70422821e-07,1.50738580e+06
2.555375,7.03069331e-01,7.01272770e-07,2.75729519e-07,2.80272941e+06
2.556469,7.02957779e-01,7.16827286e-07,2.80855539e-07,2.70033085e+06
2.557563,7.02758620e-01,7.36371944e-07,2.85800797e-07,2.44800105e+06
2.558657,7.02471882e-01,7.55633572e-07,2.90502269e-07,3.33195120e+06
2.559751,7.02098334e-01,7.70848853e-07,2.94987767e-07,2.65065925e+06
2.560845,7.01639557e-01,7.85123622e-07,2.99264266e-07,1.53256369e+06
2.561939,7.01097231e-01,7.99591495e-07,3.03328877e-07,5.19913656e+06
2.563033,7.00472807e-01,8.14627100e-07,3.07175788e-07,2.06417953e+06
2.564127,6.99767179e-01,8.32762737e-07,3.10772962e-07,1.62515664e+06
2.565221,6.98980194e-01,8.50930418e-07,3.14084780e-07,3.14606845e+06
2.566315,6.98112385e-01,8.64241486e-07,3.17128758e-07,2.14995923e+06
2.567409,6.97165117e-01,8.76306255e-07,3.19924799e-07,3.32059336e+06
2.568502,6.96139869e-01,8.89375930e-07,3.22469817e-07,3.09747390e+06
2.569596,6.95037720e-01,8.99960330e-07,3.24754480e-07,4.71551933e+06
2.570690,6.93859524e-01,9.24322128e-07,3.26780652e-07,3.06377854e+06
2.571784,6.92602742e-01,9.36490518e-07,3.28396529e-07,2.50727533e+06
2.572878,6.91267675e-01,9.49704267e-07,3.29729690e-07,2.66758211e+06
2.573972,6.89854445e-01,9.62285104e-07,3.30749666e-07,1.22455393e+06
2.575066,6.88362829e-01,9.74963452e-07,3.31446971e-07,4.22102222e+06
2.576160,6.86791988e-01,9.90571659e-07,3.31809351e-07,4.06432976e+06
2.577254,6.85141526e-01,9.98219521e-07,3.31833872e-07,2.74273978e+06
2.578348,6.83410806e-01,1.01170145e-06,3.31512193e-07,1.03961974e+06
2.579442,6.81598823e-01,1.02204565e-06,3.30849266e-07,1.10532816e+06
2.580535,6.79704855e-01,1.03335185e-06,3.29843429e-07,3.28385329e+05
2.581629,6.77728034e-01,1.03822376e-06,3.28484076e-07,3.53694624e+06
2.582723,6.75668809e-01,1.04469016e-06,3.26829346e-07,1.47690382e+06
2.583817,6.73526472e-01,1.05166322e-06,3.24825583e-07,2.57633445e+06
2.584911,6.71301500e-01,1.05264196e-06,3.22523705e-07,2.76189522e+06
2.586005,6.68992992e-01,1.06765811e-06,3.19889375e-07,3.55317319e+06
2.587099,6.66598415e-01,1.07198146e-06,3.16860541e-07,1.23792689e+06
2.588193,6.64117267e-01,1.07582662e-06,3.13500799e-07,3.66988429e+06
2.589287,6.61549523e-01,1.07983346e-06,3.09844909e-07,1.74525078e+06
2.590381,6.58892523e-01,1.09134715e-06,3.05793829e-07,9.77957114e+05
2.591475,6.56143656e-01,1.08808385e-06,3.01356947e-07,2.62809697e+06
2.592568,6.53303367e-01,1.09298659e-06,2.96664661e-07,4.60181711e+06
2.593662,6.50369379e-01,1.09856287e-06,2.91599502e-07,2.84959739e+06
2.594756,6.47338480e-01,1.09214019e-06,2.86120270e-07,2.60333896e+06
2.595850,6.44211193e-01,1.08619714e-06,2.80409524e-07,1.58371759e+06
2.596944,6.40989450e-01,1.07783603e-06,2.74495907e-07,2.65289833e+06
2.598038,6.37673422e-01,1.07718795e-06,2.68328912e-07,2.86566690e+06
2.599132,6.34264093e-01,1.05531412e-06,2.61927047e-07,3.36329425e+06
2.600226,6.30764494e-01,1.04862374e-06,2.55394624e-07,2.88706607e+06
2.601320,6.27172507e-01,1.05984330e-06,2.48581901e-07,2.15763641e+06
2.602414,6.23487988e-01,1.04178363e-06,2.41539984e-07,8.62482432e+05
2.603508,6.19713650e-01,1.02016702e-06,2.34337182e-07,3.71036311e+06
2.604601,6.15851493e-01,1.01341951e-06,2.27034513e-07,3.82901959e+06
2.605695,6.11903210e-01,9.90150069e-07,2.19588669e-07,1.13588539e+06
2.606789,6.07877035e-01,9.62222470e-07,2.12251472e-07,3.28017583e+06
2.607883,6.03779556e-01,9.49963348e-07,2.04958240e-07,2.41824690e+06
2.608977,5.99611261e-01,9.24790610e-07,1.97487337e-07,1.77753392e+06
2.610071,5.95380066e-01,8.85726720e-07,1.90162496e-07,2.42492995e+06
2.611165,5.91094606e-01,8.71703009e-07,1.82998454e-07,2.68815849e+06
2.612259,5.86757927e-01,8.47784729e-07,1.75798135e-07,3.20503445e+06
2.613353,5.82374182e-01,8.13637015e-07,1.68616610e-07,2.09695226e+06
2.614447,5.77954376e-01,7.78272315e-07,1.61726872e-07,3.76791144e+06
2.615541,5.73506012e-01,7.50963844e-07,1.54959045e-07,3.63611496e+06
2.616634,5.69038455e-01,7.23817569e-07,1.48448926e-07,7.57709506e+05
2.617728,5.64557377e-01,6.89145949e-07,1.42004714e-07,1.30189778e+06
2.618822,5.60070101e-01,6.58226576e-07,1.35767044e-07,2.26967867e+06
2.619916,5.55585410e-01,6.21261812e-07,1.29753659e-07,2.24598487e+06
2.621010,5.51112850e-01,5.94170820e-07,1.24003035e-07,2.71189762e+06
2.622104,5.46657267e-01,5.67021450e-07,1.18367057e-07,9.40700578e+05
2.623198,5.42224548e-01,5.44933740e-07,1.12928594e-07,1.24766766e+06
2.624292,5.37820622e-01,5.11783268e-07,1.07654232e-07,3.44433207e+06
2.625386,5.33450930e-01,4.93532432e-07,1.02566915e-07,2.48966147e+06
2.626480,5.29122244e-01,4.55257496e-07,9.76901052e-08,5.59185676e+06
2.627574,5.24842496e-01,4.30898346e-07,9.30523250e-08,7.70778314e+05
2.628668,5.20614747e-01,4.17925042e-07,8.85635594e-08,3.75607839e+06
2.629761,5.16440436e-01,3.96972924e-07,8.41934529e-08,1.45867263e+06
2.630855,5.12325565e-01,3.62969063e-07,8.00426826e-08,1.61641736e+06
2.631949,5.08276023e-01,3.44323426e-07,7.61106491e-08,1.82976050e+06
2.633043,5.04294787e-01,3.18548761e-07,7.23440597e-08,2.22838254e+06
2.634137,5.00386488e-01,2.99222485e-07,6.87892821e-08,9.71626560e+05
2.635231,4.96553207e-01,2.84975293e-07,6.54026306e-08,9.98813864e+05
2.636325,4.92795724e-01,2.64839843e-07,6.21747306e-08,2.60207500e+06
2.637419,4.89115862e-01,2.48239872e-07,5.91383803e-08,3.37087067e+06
2.638513,4.85514674e-01,2.31224771e-07,5.62921709e-08,4.53165058e+06
2.639607,4.81993354e-01,2.14756317e-07,5.36495694e-08,2.71145914e+06
2.640701,4.78554312e-01,1.98035075e-07,5.12268554e-08,2.04576591e+06
2.641794,4.75198195e-01,1.87787370e-07,4.90174342e-08,7.04519924e+05
2.642888,4.71923736e-01,1.79585616e-07,4.70308697e-08,2.54986642e+06
2.643982,4.68729685e-01,1.59516953e-07,4.52857234e-08,1.88164143e+06
2.645076,4.65617167e-01,1.52462096e-07,4.37881947e-08,2.13935683e+06
2.646170,4.62584965e-01,1.42130356e-07,4.25504254e-08,3.29352353e+06
2.647264,4.59631881e-01,1.30278833e-07,4.15814350e-08,4.76647281e+06
2.648358,4.56757924e-01,1.22156922e-07,4.08613744e-08,1.62068626e+06
2.649452,4.53961328e-01,1.14036509e-07,4.04128695e-08,2.78557335e+06
2.650546,4.51240087e-01,1.08369137e-07,4.02265327e-08,1.34489243e+06
2.651640,4.48592725e-01,1.01392331e-07,4.02855680e-08,1.33120260e+06
2.652734,4.46017939e-01,9.61507477e-08,4.05708440e-08,5.90999818e+06
