time_orbits,dist_km,u_p_norm,u_e_norm
0.392714,6.14588295e+02,4.47251829e-04,2.20838118e-04
0.393808,6.11296603e+02,4.62602277e-04,2.28373884e-04
0.394902,6.08006613e+02,4.77843926e-04,2.36124461e-04
0.395996,6.04724758e+02,4.94419128e-04,2.44100693e-04
0.397090,6.01457410e+02,5.10841718e-04,2.52300842e-04
0.398184,5.98211191e+02,5.27838788e-04,2.60735400e-04
0.399277,5.94992660e+02,5.45827326e-04,2.69404648e-04
0.400371,5.91808404e+02,5.64521535e-04,2.78311992e-04
0.401465,5.88665212e+02,5.82437452e-04,2.87463361e-04
0.402559,5.85570114e+02,6.02088972e-04,2.96872070e-04
0.403653,5.82529692e+02,6.21108158e-04,3.06519742e-04
0.404747,5.79551063e+02,6.40410009e-04,3.16431941e-04
0.405841,5.76640978e+02,6.62876776e-04,3.26597575e-04
0.406935,5.73805505e+02,6.84906374e-04,3.36990195e-04
0.408029,5.71050937e+02,7.06786062e-04,3.47618299e-04
0.409123,5.68383574e+02,7.27826320e-04,3.58476074e-04
0.410217,5.65809833e+02,7.50199202e-04,3.69572392e-04
0.411310,5.63335793e+02,7.74331263e-04,3.80891575e-04
0.412404,5.60966910e+02,7.98394247e-04,3.92398207e-04
0.413498,5.58708408e+02,8.23886706e-04,4.04083283e-04
0.414592,5.56565251e+02,8.47248873e-04,4.15919359e-04
0.415686,5.54542078e+02,8.74022407e-04,4.27890140e-04
0.416780,5.52642784e+02,8.97291889e-04,4.39941356e-04
0.417874,5.50871011e+02,9.26110185e-04,4.52063259e-04
0.418968,5.49229880e+02,9.48762180e-04,4.64199729e-04
0.420062,5.47722894e+02,9.73742978e-04,4.76360016e-04
0.421156,5.46352112e+02,1.00236501e-03,4.88459630e-04
0.422250,5.45119192e+02,1.02634365e-03,5.00451406e-04
0.423343,5.44025934e+02,1.05081594e-03,5.12319304e-04
0.424437,5.43073577e+02,1.07640157e-03,5.24019617e-04
0.425531,5.42262401e+02,1.09995768e-03,5.35462054e-04
0.426625,5.41592491e+02,1.12350881e-03,5.46623530e-04
0.427719,5.41062315e+02,1.15032553e-03,5.57382157e-04
0.428813,5.40669472e+02,1.17233107e-03,5.67659694e-04
0.429907,5.40411495e+02,1.19230661e-03,5.77413199e-04
0.431001,5.40285782e+02,1.21781468e-03,5.86639045e-04
0.432095,5.40287653e+02,1.24367121e-03,5.95153824e-04
0.433189,5.40411065e+02,1.25782335e-03,6.02809161e-04
0.434283,5.40652823e+02,1.26460420e-03,6.09780748e-04
0.435376,5.41010623e+02,1.28046876e-03,6.16108670e-04
0.436470,5.41477981e+02,1.29639299e-03,6.21461748e-04
0.437564,5.42049053e+02,1.30447921e-03,6.25892218e-04
0.438658,5.42718554e+02,1.31291284e-03,6.29383117e-04
0.439752,5.43479867e+02,1.31803373e-03,6.31819819e-04
0.440846,5.44326268e+02,1.32045978e-03,6.33184918e-04
