time_orbits,dist_km,u_p_norm,u_e_norm
0.196904,1.17798001e+03,1.16731186e-04,5.79978752e-05
0.197998,1.17244975e+03,1.20771738e-04,5.99558531e-05
0.199092,1.16679756e+03,1.25262798e-04,6.22967456e-05
0.200186,1.16102572e+03,1.30569886e-04,6.49392674e-05
0.201280,1.15513664e+03,1.36231071e-04,6.78422069e-05
0.202373,1.14913284e+03,1.42637701e-04,7.09796520e-05
0.203467,1.14301692e+03,1.49316937e-04,7.42993172e-05
0.204561,1.13679166e+03,1.56245317e-04,7.77579406e-05
0.205655,1.13045993e+03,1.63309732e-04,8.13480116e-05
0.206749,1.12402471e+03,1.70745544e-04,8.50441409e-05
0.207843,1.11748905e+03,1.78165754e-04,8.88302032e-05
0.208937,1.11085609e+03,1.86198405e-04,9.26814413e-05
0.210031,1.10412920e+03,1.94165021e-04,9.65660179e-05
0.211125,1.09731189e+03,2.01662856e-04,1.00475591e-04
0.212219,1.09040773e+03,2.09665410e-04,1.04429198e-04
0.213313,1.08342046e+03,2.17707071e-04,1.08405081e-04
0.214407,1.07635387e+03,2.25483292e-04,1.12378825e-04
0.215500,1.06921191e+03,2.33596240e-04,1.16372063e-04
0.216594,1.06199870e+03,2.41841457e-04,1.20376280e-04
0.217688,1.05471839e+03,2.50037471e-04,1.24375883e-04
0.218782,1.04737530e+03,2.58160142e-04,1.28364694e-04
0.219876,1.03997390e+03,2.66209324e-04,1.32340615e-04
0.220970,1.03251875e+03,2.74115730e-04,1.36292585e-04
0.222064,1.02501445e+03,2.82244041e-04,1.40249332e-04
0.223158,1.01746582e+03,2.90159412e-04,1.44175365e-04
0.224252,1.00987772e+03,2.97781400e-04,1.48063091e-04
0.225346,1.00225512e+03,3.05512626e-04,1.51942495e-04
0.226440,9.94603148e+02,3.13217977e-04,1.55797034e-04
0.227533,9.86926914e+02,3.21133415e-04,1.59639722e-04
0.228627,9.79231591e+02,3.28949838e-04,1.63454520e-04
0.229721,9.71522469e+02,3.36577068e-04,1.67238718e-04
0.230815,9.63804960e+02,3.43970569e-04,1.70990951e-04
0.231909,9.56084599e+02,3.51543186e-04,1.74741115e-04
0.233003,9.48367057e+02,3.59254631e-04,1.78479182e-04
0.234097,9.40658070e+02,3.66937186e-04,1.82193859e-04
0.235191,9.32963451e+02,3.74244401e-04,1.85869560e-04
0.236285,9.25288932e+02,3.81982681e-04,1.89525564e-04
0.237379,9.17640287e+02,3.88863963e-04,1.93170494e-04
0.238473,9.10023691e+02,3.96050257e-04,1.96774876e-04
0.239566,9.02445007e+02,4.03569264e-04,2.00376827e-04
0.240660,8.94910198e+02,4.10464119e-04,2.03984837e-04
0.241754,8.87425529e+02,4.17375661e-04,2.07582497e-04
0.242848,8.79997114e+02,4.24610891e-04,2.11156787e-04
0.243942,8.72630954e+02,4.32195680e-04,2.14758588e-04
0.245036,8.65333131e+02,4.39345209e-04,2.18326611e-04
0.246130,8.58109813e+02,4.45793050e-04,2.21916478e-04
0.247224,8.50967089e+02,4.53460566e-04,2.25497059e-04
0.248318,8.43910876e+02,4.61251001e-04,2.29080576e-04
0.249412,8.36946728e+02,4.69243206e-04,2.32650032e-04
