time_orbits,dist_km,u_p_norm,u_e_norm
0.123065,1.12622785e+03,1.00513608e-03,4.80124592e-04
0.123612,1.12713023e+03,9.93870768e-04,4.74859515e-04
0.124159,1.12800801e+03,9.82327227e-04,4.69602854e-04
0.124706,1.12886092e+03,9.71978634e-04,4.64387348e-04
0.125253,1.12968868e+03,9.62379786e-04,4.59197939e-04
0.125800,1.13049099e+03,9.51888116e-04,4.54002574e-04
0.126347,1.13126757e+03,9.42217523e-04,4.48827393e-04
0.126894,1.13201817e+03,9.30581067e-04,4.43642201e-04
0.127441,1.13274255e+03,9.21456898e-04,4.38518483e-04
0.127988,1.13344041e+03,9.11787368e-04,4.33393971e-04
0.128535,1.13411149e+03,9.01550018e-04,4.28273448e-04
0.129081,1.13475559e+03,8.90421277e-04,4.23161368e-04
0.129628,1.13537251e+03,8.79369189e-04,4.18068287e-04
0.130175,1.13596212e+03,8.67932474e-04,4.12997684e-04
0.130722,1.13652424e+03,8.56754168e-04,4.07948999e-04
0.131269,1.13705867e+03,8.47193635e-04,4.02953621e-04
0.131816,1.13756520e+03,8.36677963e-04,3.97957053e-04
0.132363,1.13804365e+03,8.26227218e-04,3.92987661e-04
0.132910,1.13849383e+03,8.15857564e-04,3.88045386e-04
0.133457,1.13891559e+03,8.04973072e-04,3.83114157e-04
0.134004,1.13930878e+03,7.94798966e-04,3.78219943e-04
0.134551,1.13967321e+03,7.84324997e-04,3.73349898e-04
0.135098,1.14000874e+03,7.74575037e-04,3.68507873e-04
0.135645,1.14031517e+03,7.64757025e-04,3.63689839e-04
0.136192,1.14059236e+03,7.53886389e-04,3.58884461e-04
0.136739,1.14084019e+03,7.43524531e-04,3.54115428e-04
0.137286,1.14105852e+03,7.33365807e-04,3.49373516e-04
0.137833,1.14124721e+03,7.24070486e-04,3.44669251e-04
0.138380,1.14140606e+03,7.15364146e-04,3.39998213e-04
0.138927,1.14153489e+03,7.05684761e-04,3.35336653e-04
0.139474,1.14163362e+03,6.94708993e-04,3.30687974e-04
0.140021,1.14170214e+03,6.85330529e-04,3.26090592e-04
0.140568,1.14174032e+03,6.75557450e-04,3.21516958e-04
0.141114,1.14174806e+03,6.66217434e-04,3.16974105e-04
0.141661,1.14172521e+03,6.56906362e-04,3.12457746e-04
0.142208,1.14167168e+03,6.46756969e-04,3.07956629e-04
0.142755,1.14158738e+03,6.36888838e-04,3.03494726e-04
0.143302,1.14147220e+03,6.27775936e-04,2.99070112e-04
0.143849,1.14132602e+03,6.18994598e-04,2.94678768e-04
0.144396,1.14114873e+03,6.10155700e-04,2.90316929e-04
0.144943,1.14094021e+03,6.00781398e-04,2.85977812e-04
0.145490,1.14070039e+03,5.92024721e-04,2.81675675e-04
0.146037,1.14042915e+03,5.83045808e-04,2.77397541e-04
0.146584,1.14012642e+03,5.74403029e-04,2.73159795e-04
0.147131,1.13979209e+03,5.66284090e-04,2.68959383e-04
0.147678,1.13942608e+03,5.57650290e-04,2.64777663e-04
0.148225,1.13902827e+03,5.49679749e-04,2.60631830e-04
0.148772,1.13859860e+03,5.40388861e-04,2.56497450e-04
0.149319,1.13813703e+03,5.30899630e-04,2.52395434e-04
0.149866,1.13764351e+03,5.22437917e-04,2.48345252e-04
0.150413,1.13711798e+03,5.14580799e-04,2.44330819e-04
0.150960,1.13656035e+03,5.06289996e-04,2.40342388e-04
0.151507,1.13597057e+03,4.98096165e-04,2.36388555e-04
0.152054,1.13534860e+03,4.89926931e-04,2.32469971e-04
0.152601,1.13469442e+03,4.80331123e-04,2.28559452e-04
0.153148,1.13400803e+03,4.72583078e-04,2.24713226e-04
0.153694,1.13328937e+03,4.64336034e-04,2.20888543e-04
0.154241,1.13253841e+03,4.56353785e-04,2.17105425e-04
0.154788,1.13175512e+03,4.48331743e-04,2.13352555e-04
0.155335,1.13093949e+03,4.39909803e-04,2.09630510e-04
0.155882,1.13009150e+03,4.32276097e-04,2.05954125e-04
0.156429,1.12921113e+03,4.25207693e-04,2.02319285e-04
0.156976,1.12829835e+03,4.17700156e-04,1.98713269e-04
0.157523,1.12735316e+03,4.10173886e-04,1.95138992e-04
0.158070,1.12637552e+03,4.03015608e-04,1.91602496e-04
0.158617,1.12536544e+03,3.95635277e-04,1.88096032e-04
0.159164,1.12432291e+03,3.88143983e-04,1.84624943e-04
0.159711,1.12324794e+03,3.80217931e-04,1.81180871e-04
0.160258,1.12214056e+03,3.73374961e-04,1.77789489e-04
0.160805,1.12100074e+03,3.66348767e-04,1.74428639e-04
0.161352,1.11982850e+03,3.59318808e-04,1.71102827e-04
0.161899,1.11862383e+03,3.52507901e-04,1.67819299e-04
0.162446,1.11738677e+03,3.45701306e-04,1.64570328e-04
0.162993,1.11611732e+03,3.39169294e-04,1.61359380e-04
0.163540,1.11481549e+03,3.32570262e-04,1.58184775e-04
0.164087,1.11348131e+03,3.26233657e-04,1.55050842e-04
0.164634,1.11211479e+03,3.20178515e-04,1.51958212e-04
0.165181,1.11071599e+03,3.13363572e-04,1.48888494e-04
0.165727,1.10928496e+03,3.06788013e-04,1.45861143e-04
0.166274,1.10782176e+03,3.00530680e-04,1.42874666e-04
0.166821,1.10632644e+03,2.94298410e-04,1.39924478e-04
0.167368,1.10479904e+03,2.87580946e-04,1.37002048e-04
0.167915,1.10323964e+03,2.81228886e-04,1.34128011e-04
0.168462,1.10164829e+03,2.75053896e-04,1.31294663e-04
0.169009,1.10002507e+03,2.68800420e-04,1.28498680e-04
0.169556,1.09837004e+03,2.63032744e-04,1.25750987e-04
0.170103,1.09668329e+03,2.57017930e-04,1.23037608e-04
0.170650,1.09496489e+03,2.51421524e-04,1.20371928e-04
0.171197,1.09321494e+03,2.45978304e-04,1.17747898e-04
0.171744,1.09143351e+03,2.40431134e-04,1.15161494e-04
0.172291,1.08962069e+03,2.34943710e-04,1.12616445e-04
0.172838,1.08777657e+03,2.29543986e-04,1.10114047e-04
