time_orbits,dist_km,u_p_norm,u_e_norm
0.448503,5.39682971e+02,1.27868540e-03,6.04028308e-04
0.449597,5.40657299e+02,1.26674853e-03,5.99190362e-04
0.450691,5.41670363e+02,1.25635666e-03,5.93342729e-04
0.451785,5.42714862e+02,1.23224334e-03,5.85994187e-04
0.452879,5.43784220e+02,1.21090613e-03,5.77639268e-04
0.453973,5.44870405e+02,1.19711066e-03,5.68272929e-04
0.455067,5.45964431e+02,1.17206231e-03,5.57457789e-04
0.456161,5.47058289e+02,1.14545570e-03,5.45452425e-04
0.457255,5.48143863e+02,1.12172331e-03,5.32428333e-04
0.458349,5.49211965e+02,1.09547533e-03,5.18186384e-04
0.459443,5.50253605e+02,1.05813484e-03,5.02631615e-04
0.460536,5.51261736e+02,1.02221439e-03,4.86143040e-04
0.461630,5.52228710e+02,9.86788495e-04,4.68704637e-04
0.462724,5.53146069e+02,9.47846243e-04,4.50248176e-04
0.463818,5.54005587e+02,9.07323353e-04,4.30937160e-04
0.464912,5.54799369e+02,8.65589692e-04,4.10814824e-04
0.466006,5.55519568e+02,8.19931191e-04,3.89978849e-04
0.467100,5.56158882e+02,7.78414709e-04,3.68679114e-04
0.468194,5.56709428e+02,7.30854413e-04,3.46765631e-04
0.469288,5.57164159e+02,6.85442992e-04,3.24594405e-04
0.470382,5.57515757e+02,6.38189975e-04,3.02157681e-04
0.471476,5.57757530e+02,5.87582156e-04,2.79633687e-04
0.472569,5.57883263e+02,5.43077289e-04,2.57356094e-04
