time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
0.037193,9.09513201e+02,4.37611731e+00,-6.08681979e+00,-3.00237858e+00,1.00503903e-03,-1.42142409e-02,-2.75253471e-03,1.14059557e+01,1.48573301e-03
0.037740,9.10257748e+02,4.36770007e+00,-6.16390942e+00,-2.97651071e+00,6.05648934e-04,-1.40857938e-02,-2.42757605e-03,1.15293362e+01,1.49779109e-03
0.038287,9.11008238e+02,4.35190962e+00,-6.26898801e+00,-2.97072184e+00,2.80160002e-04,-1.40913354e-02,-2.19167792e-03,1.16555357e+01,1.50952254e-03
0.038834,9.11765099e+02,4.39457774e+00,-6.33737882e+00,-2.98108896e+00,5.38822589e-05,-1.40242309e-02,-2.29103570e-03,1.17843948e+01,1.52111236e-03
0.039381,9.12528763e+02,4.34137552e+00,-6.48662930e+00,-2.98884695e+00,-2.55950074e-04,-1.41837603e-02,-1.98587888e-03,1.19162656e+01,1.53280166e-03
0.039928,9.13299667e+02,4.46795110e+00,-6.46145021e+00,-2.94725228e+00,-4.92892236e-04,-1.37871047e-02,-2.13854705e-03,1.20503530e+01,1.54404595e-03
0.040475,9.14078235e+02,4.51876735e+00,-6.51896206e+00,-2.96357552e+00,-6.93856843e-04,-1.36835642e-02,-2.31682626e-03,1.21883291e+01,1.55589433e-03
0.041022,9.14864884e+02,4.51505516e+00,-6.62198521e+00,-2.98200482e+00,-9.34502347e-04,-1.37080009e-02,-2.28554125e-03,1.23292175e+01,1.56728932e-03
0.041569,9.15660044e+02,4.47973319e+00,-6.75056516e+00,-3.00267321e+00,-1.19816214e-03,-1.37984381e-02,-2.15616867e-03,1.24725199e+01,1.57835264e-03
0.042116,9.16464150e+02,4.57098909e+00,-6.76254804e+00,-2.93000000e+00,-1.44706911e-03,-1.35279252e-02,-1.93568333e-03,1.26179645e+01,1.58916274e-03
0.042663,9.17277615e+02,4.55526633e+00,-6.86195766e+00,-2.89418123e+00,-1.74050793e-03,-1.35244083e-02,-1.56556731e-03,1.27669613e+01,1.60037769e-03
0.043209,9.18100836e+02,4.59335075e+00,-6.91701151e+00,-2.82462887e+00,-2.00453632e-03,-1.33814217e-02,-1.20435487e-03,1.29183800e+01,1.61100147e-03
0.043756,9.18934212e+02,4.51903176e+00,-7.05346662e+00,-2.78481468e+00,-2.34011677e-03,-1.34616561e-02,-6.61095594e-04,1.30727814e+01,1.62169170e-03
0.044303,9.19778142e+02,4.59556974e+00,-7.10007896e+00,-2.81589037e+00,-2.45880990e-03,-1.33053905e-02,-1.13025312e-03,1.32290305e+01,1.63176556e-03
0.044850,9.20633029e+02,4.57747212e+00,-7.20135926e+00,-2.81588841e+00,-2.69936804e-03,-1.32859596e-02,-1.04155401e-03,1.33880136e+01,1.64216453e-03
0.045397,9.21499267e+02,4.74531488e+00,-7.18540367e+00,-2.72947901e+00,-2.79641322e-03,-1.29813310e-02,-1.02208515e-03,1.35489926e+01,1.65206549e-03
0.045944,9.22377218e+02,4.84544069e+00,-7.20609110e+00,-2.73959633e+00,-2.90428008e-03,-1.27331522e-02,-1.40722215e-03,1.37136843e+01,1.66252989e-03
0.046491,9.23267224e+02,4.83401508e+00,-7.28351692e+00,-2.83040591e+00,-3.08555176e-03,-1.25724129e-02,-1.93323656e-03,1.38808970e+01,1.67249204e-03
