time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
1.742600,1.34393108e+01,5.42433476e-02,1.13470377e-01,1.55312846e-03,5.82354323e-05,6.29621767e-06,-1.27790433e-05,9.53597594e-05,7.99079378e-06
1.744241,1.31647891e+01,4.60008404e-02,1.09704898e-01,1.63236819e-03,-2.38018414e-05,-2.88873639e-05,-5.09083746e-06,9.50761710e-05,8.03270975e-06
1.745882,1.28950693e+01,4.25330839e-02,1.10289914e-01,1.80835582e-03,-5.16476218e-05,-1.81579720e-05,-3.32018531e-06,9.48155436e-05,8.09938323e-06
1.747522,1.26305189e+01,3.86132015e-02,1.08198011e-01,1.24024825e-03,-9.72891017e-05,-4.35689142e-05,-4.74963202e-06,9.45444795e-05,8.13978403e-06
1.749163,1.23715209e+01,5.30084376e-02,1.11274002e-01,4.83047800e-04,4.46251166e-05,-1.06079044e-05,-1.44999304e-05,9.43009511e-05,8.16832592e-06
1.750804,1.21184336e+01,5.95905377e-02,1.14629447e-01,1.96264849e-03,1.00114829e-04,2.46739288e-05,2.63502239e-06,9.40488968e-05,8.19004282e-06
1.752445,1.18716391e+01,5.10264764e-02,1.11314718e-01,4.01880229e-03,3.41614328e-05,4.55942418e-06,2.31812559e-05,9.38379166e-05,8.22080027e-06
1.754086,1.16314141e+01,4.80845446e-02,1.07005296e-01,-4.09011155e-05,1.82036318e-05,-3.14220631e-05,-1.59848715e-05,9.36188624e-05,8.24656418e-06
1.755727,1.13981841e+01,4.66837432e-02,1.07829368e-01,7.62005015e-04,-1.20556030e-05,-2.48674008e-05,-8.14277682e-06,9.34005986e-05,8.24647936e-06
1.757368,1.11723720e+01,5.06257420e-02,1.06234393e-01,2.17796616e-03,4.70143463e-06,-4.06348348e-05,6.89896004e-06,9.31922358e-05,8.20479056e-06
1.759008,1.09542880e+01,3.76703628e-02,1.01242051e-01,3.65956259e-03,-9.20905341e-05,-7.35116756e-05,1.90144695e-05,9.30355440e-05,8.25122113e-06
1.760649,1.07440915e+01,5.52310137e-02,1.06017763e-01,2.93150170e-04,7.69652139e-05,-2.07334195e-05,-1.35807132e-05,9.28472167e-05,8.17707392e-06
1.762290,1.05422319e+01,4.88283682e-02,1.06351274e-01,-8.18856188e-04,2.63689421e-05,-8.24862399e-06,-2.41550474e-05,9.27009740e-05,8.23316562e-06
1.763931,1.03488917e+01,3.62972494e-02,9.99976587e-02,1.00795782e-03,-8.53820793e-05,-6.34283322e-05,-2.19801644e-06,9.25334833e-05,8.17511376e-06
1.765572,1.01643643e+01,3.97313011e-02,9.99053790e-02,6.40375309e-04,-7.65052304e-05,-6.21601638e-05,-1.06943868e-06,9.23630585e-05,8.01878251e-06
1.767213,9.98899963e+00,5.17549825e-02,1.01891425e-01,1.63084876e-04,3.86186351e-05,-3.71415852e-05,-6.89076311e-06,9.22401138e-05,8.03395702e-06
1.768854,9.82295156e+00,5.58894276e-02,1.02519777e-01,4.57449031e-04,6.85012094e-05,-2.19069473e-05,-3.23247431e-06,9.21096614e-05,7.91251061e-06
1.770495,9.66641712e+00,5.50235484e-02,9.94807534e-02,-3.69966206e-03,4.73772484e-05,-4.90120832e-05,-4.14234705e-05,9.19918773e-05,7.89270581e-06
1.772135,9.51946242e+00,4.06734387e-02,9.62575830e-02,-1.83714190e-04,-6.38367529e-05,-6.67618379e-05,-5.50227917e-06,9.18980739e-05,7.91609566e-06
1.773776,9.38203983e+00,4.60046875e-02,9.81871796e-02,-1.47021112e-03,-6.74412873e-06,-3.91098430e-05,-1.57379184e-05,9.17888839e-05,7.76961506e-06
1.775417,9.25429755e+00,3.82477307e-02,9.60508757e-02,-4.40852923e-04,-7.63018327e-05,-5.28068576e-05,-4.66182081e-06,9.16954227e-05,7.67227397e-06
1.777058,9.13625307e+00,5.99108764e-02,9.48419108e-02,1.88510530e-03,1.13213087e-04,-5.57694958e-05,1.61702283e-05,9.15996898e-05,7.44441170e-06
1.778699,9.02798162e+00,3.18806173e-02,9.39682889e-02,-1.48408057e-03,-1.42353618e-04,-5.03802674e-05,-1.65024991e-05,9.15412270e-05,7.57995813e-06
1.780340,8.92915832e+00,5.77557613e-02,9.01820504e-02,-9.83518441e-04,1.03780614e-04,-7.82756942e-05,-8.12983813e-06,9.14516858e-05,7.19388621e-06
1.781981,8.83986574e+00,5.12999765e-02,8.98004285e-02,-1.05360075e-03,3.20626717e-05,-6.64473236e-05,-8.94954056e-06,9.13976900e-05,7.21851361e-06
1.783621,8.75989104e+00,4.50224695e-02,8.89178002e-02,9.78615239e-04,-4.10724654e-05,-6.04890488e-05,1.19205201e-05,9.13354385e-05,7.01683841e-06
1.785262,8.68899080e+00,4.32062151e-02,8.97479385e-02,1.01134497e-03,-5.11824206e-05,-4.28115040e-05,1.20854355e-05,9.12949045e-05,7.03893877e-06
1.786903,8.62677436e+00,3.10024444e-02,8.97823753e-02,-1.51402260e-03,-1.19672508e-04,-4.00157068e-05,-1.06331053e-05,9.12723172e-05,7.24165754e-06
1.788544,8.57281997e+00,5.38285245e-02,8.11941120e-02,1.24081108e-03,1.06741507e-04,-1.12277185e-04,1.85387782e-05,9.12234241e-05,6.86566873e-06
1.790185,8.52706230e+00,4.25117136e-02,8.34106797e-02,-3.68306051e-03,-3.78240224e-05,-6.83797722e-05,-2.88588784e-05,9.11754531e-05,6.45851046e-06
1.791826,8.48919117e+00,4.80124019e-02,7.82358390e-02,-7.47592145e-04,5.03490849e-06,-9.98170681e-05,4.66208309e-06,9.11575520e-05,6.50364150e-06
1.793467,8.45870474e+00,4.99307124e-02,7.87712110e-02,-2.91524222e-03,3.84070037e-05,-7.94255667e-05,-1.85379798e-05,9.11484043e-05,6.59564295e-06
1.795108,8.43513651e+00,3.54381517e-02,8.13335870e-02,-3.50600303e-03,-1.09783249e-04,-3.76246151e-05,-2.01356447e-05,9.11277150e-05,6.37116374e-06
1.796748,8.41800815e+00,3.78149123e-02,8.06895929e-02,-2.75010383e-03,-7.57704132e-05,-3.59847805e-05,-1.23216086e-05,9.11152084e-05,6.16649472e-06
1.798389,8.40683384e+00,5.99836689e-02,6.78241322e-02,-3.42941709e-04,1.41142022e-04,-1.47383111e-04,1.33253314e-05,9.11092133e-05,6.03411071e-06
1.800030,8.40126800e+00,3.37564132e-02,8.21613091e-02,-8.84014908e-04,-1.32385428e-04,1.97609967e-05,6.49967574e-06,9.11020010e-05,5.84380480e-06
1.801671,8.40073414e+00,4.46842549e-02,7.16861467e-02,-2.49824083e-03,-1.89662040e-05,-7.26343457e-05,-9.91750786e-06,9.11045917e-05,5.68585885e-06
1.803312,8.40469051e+00,3.94469543e-02,7.05221059e-02,-3.41194782e-03,-5.18347863e-05,-7.78087349e-05,-1.68720989e-05,9.11132551e-05,5.57972465e-06
1.804953,8.41262983e+00,3.48752561e-02,7.00262331e-02,-1.27482916e-03,-9.43291964e-05,-6.26292797e-05,5.13869073e-06,9.11164185e-05,5.32181409e-06
1.806594,8.42408524e+00,4.65737917e-02,6.54277299e-02,-3.95357000e-03,1.45519940e-05,-8.61672634e-05,-2.15667588e-05,9.11203621e-05,4.99484357e-06
1.808234,8.43860964e+00,4.33294297e-02,6.50197944e-02,-1.83835196e-03,-2.12969760e-05,-7.23117264e-05,8.34179914e-07,9.11354623e-05,4.84434545e-06
1.809875,8.45564798e+00,4.65490348e-02,6.13722912e-02,-6.39955402e-05,1.81963626e-05,-1.01505076e-04,1.85359698e-05,9.11459775e-05,4.51976750e-06
1.811516,8.47470974e+00,5.44880954e-02,4.99178070e-02,-2.41337911e-03,8.76319828e-05,-1.87582915e-04,-2.03940755e-06,9.11523917e-05,4.13705806e-06
1.813157,8.49537272e+00,4.49449482e-02,5.94988830e-02,-2.82134247e-03,-8.66758447e-06,-7.25593572e-05,-8.26127629e-06,9.11721919e-05,3.91049675e-06
1.814798,8.51711518e+00,4.48251167e-02,5.66528373e-02,-4.84579532e-03,-1.94052278e-06,-8.87890258e-05,-2.48590827e-05,9.11936161e-05,3.68131165e-06
1.816439,8.53944286e+00,4.87334419e-02,4.71291248e-02,-3.01308067e-03,3.49434871e-05,-1.61745042e-04,-6.46041362e-06,9.11997294e-05,3.19502647e-06
1.818080,8.56192516e+00,4.38260074e-02,5.05244812e-02,-4.53456611e-04,-3.46675788e-06,-1.17770555e-04,1.78957765e-05,9.12247592e-05,2.94215717e-06
1.819721,8.58409320e+00,3.04788419e-02,6.68894403e-02,-1.73701423e-03,-1.29259923e-04,5.65210445e-05,5.53650614e-06,9.12324578e-05,2.49249560e-06
1.821361,8.60548847e+00,4.56580686e-02,4.89953398e-02,-2.33691191e-03,3.01239575e-05,-1.16002975e-04,1.73664831e-06,9.12494664e-05,2.12809045e-06
1.823002,8.62571761e+00,3.78432961e-02,5.21601443e-02,-3.95119584e-03,-5.46638936e-05,-5.92659561e-05,-1.47490479e-05,9.12555551e-05,1.69710063e-06
1.824643,8.64436599e+00,4.46796060e-02,4.50583818e-02,-2.09506486e-03,1.78499406e-05,-1.17798776e-04,3.41483614e-06,9.12717683e-05,1.40622832e-06
1.826284,8.66102964e+00,4.78621008e-02,4.21157612e-02,-1.81820548e-03,3.72280166e-05,-1.11685508e-04,4.67411493e-06,9.12731854e-05,1.05325143e-06
1.827925,8.67534087e+00,3.90530775e-02,4.80948133e-02,-3.93870477e-03,-4.95110921e-05,-3.58382564e-05,-1.49974785e-05,9.13014375e-05,9.40312238e-07
1.829566,8.68688966e+00,4.92352619e-02,3.06251220e-02,-2.46502192e-03,3.31340576e-05,-1.66692971e-04,-1.04907416e-06,9.12911031e-05,7.17627742e-07
1.831207,8.69534314e+00,4.13669149e-02,3.76112184e-02,-2.14128314e-03,-5.42908153e-05,-6.68356704e-05,1.43518855e-06,9.13062981e-05,7.92611708e-07
1.832847,8.70031541e+00,5.49282028e-02,1.85096959e-02,-4.34624638e-03,8.32453584e-05,-2.38838875e-04,-2.02442703e-05,9.13103032e-05,9.18636075e-07
1.834488,8.70148629e+00,5.05493389e-02,2.48635027e-02,-2.08450454e-03,3.24718615e-05,-1.46209407e-04,6.14584993e-06,9.13114186e-05,1.14106524e-06
1.836129,8.69854317e+00,4.78345136e-02,2.86260295e-02,-9.00228859e-04,8.77801186e-06,-9.63729073e-05,1.72746638e-05,9.13110390e-05,1.40717059e-06
1.837770,8.69118674e+00,5.20873159e-02,2.23377056e-02,-8.74746422e-04,5.23333297e-05,-1.50792327e-04,1.72326249e-05,9.13052943e-05,1.70005678e-06
1.839411,8.67916277e+00,4.87051129e-02,2.55763200e-02,-1.62781919e-03,2.69040048e-05,-1.15008750e-04,8.05542148e-06,9.12990834e-05,1.98526080e-06
1.841052,8.66226081e+00,5.71412051e-02,1.00788473e-02,-3.44857872e-03,1.00811618e-04,-2.34182680e-04,-7.46129166e-06,9.12878050e-05,2.28375424e-06
1.842693,8.64033031e+00,4.74345661e-02,2.77277919e-02,-2.24108081e-03,-1.13612618e-05,-2.43715414e-05,2.27086031e-06,9.12646183e-05,2.63629497e-06
1.844334,8.61321130e+00,5.39098879e-02,1.33638898e-02,-1.47033348e-03,4.86201555e-05,-1.47288217e-04,9.33150348e-06,9.12579345e-05,3.02723352e-06
1.845974,8.58077919e+00,5.71480290e-02,5.56809537e-03,-2.34768212e-03,7.99712147e-05,-2.13869046e-04,-1.33761721e-06,9.12349092e-05,3.42281670e-06
1.847615,8.54299766e+00,5.81798963e-02,6.52027075e-04,-1.50626003e-03,7.70451680e-05,-2.23199313e-04,4.41369261e-06,9.12036674e-05,3.81240397e-06
1.849256,8.49989488e+00,4.97721570e-02,1.83372406e-02,-4.75343484e-03,-1.45518976e-05,-2.22538680e-05,-2.66402264e-05,9.11758231e-05,4.29917202e-06
1.850897,8.45147612e+00,5.65552563e-02,9.05184021e-03,-3.56928391e-03,4.59654116e-05,-9.84990302e-05,-1.27098989e-05,9.11509010e-05,4.79533641e-06
1.852538,8.39785463e+00,6.14453621e-02,-6.54120796e-03,-2.49860781e-03,7.42348840e-05,-2.05586671e-04,-1.02635708e-07,9.11068314e-05,5.26756462e-06
1.854179,8.33923170e+00,5.88771236e-02,-4.92469501e-04,-2.87549117e-03,3.86855956e-05,-1.15425900e-04,-3.43245075e-06,9.10710167e-05,5.80603957e-06
1.855820,8.27577858e+00,5.94872107e-02,2.69738156e-03,-1.53611928e-03,3.36882735e-05,-5.69895734e-05,1.15250302e-05,9.10258198e-05,6.33606825e-06
1.857460,8.20777073e+00,6.02675900e-02,4.09661078e-03,-3.77004603e-03,2.60980540e-05,-8.93431562e-06,-1.20498516e-05,9.09754794e-05,6.87459421e-06
1.859101,8.13552884e+00,6.61676841e-02,-1.31742377e-02,-2.55425240e-03,7.22282680e-05,-1.60815809e-04,-3.62002480e-07,9.09351559e-05,7.50466358e-06
1.860742,8.05947132e+00,6.58740597e-02,-1.38742073e-03,-1.26132851e-03,5.42866364e-05,-1.38383788e-05,1.12041470e-05,9.08852596e-05,8.08181306e-06
1.862383,7.98001433e+00,6.64395959e-02,-5.17577308e-03,-2.77271653e-03,5.24634706e-05,-4.98930865e-05,-2.78587887e-06,9.08451687e-05,8.77684269e-06
1.864024,7.89763634e+00,7.09717620e-02,-1.20726154e-02,-3.66514904e-03,8.36033024e-05,-1.03659450e-04,-1.20695393e-05,9.07949912e-05,9.44095037e-06
1.865665,7.81299924e+00,6.99027435e-02,-3.28184955e-02,-1.50835075e-03,5.24883354e-05,-2.59298523e-04,8.51999622e-06,9.07350226e-05,1.00023952e-05
1.867306,7.72684345e+00,7.09908717e-02,-8.66553875e-03,-2.70653946e-03,5.95770840e-05,-2.30681516e-05,-3.11107470e-06,9.07026448e-05,1.08938597e-05
1.868946,7.63971681e+00,7.37282810e-02,-2.21666194e-02,-2.17721011e-03,6.89758035e-05,-1.13897969e-04,5.92952510e-08,9.06355293e-05,1.13795671e-05
1.870587,7.55247200e+00,7.52132335e-02,-3.05867668e-02,-2.70796043e-03,6.77360955e-05,-1.81143653e-04,-6.17195220e-06,9.05843142e-05,1.20430608e-05
1.872228,7.46593238e+00,7.38466615e-02,-2.38671388e-02,-3.91364986e-03,3.94214753e-05,-8.89670684e-05,-1.90474229e-05,9.05368380e-05,1.28059249e-05
1.873869,7.38088866e+00,7.78695177e-02,-4.11270569e-02,-2.96067656e-03,6.48741836e-05,-2.34688767e-04,-1.05244971e-05,9.04804241e-05,1.33056438e-05
1.875510,7.29836369e+00,8.15063407e-02,-2.24085981e-02,-2.63314546e-03,8.61843205e-05,-1.79691088e-05,-6.46850480e-06,9.04344352e-05,1.40363114e-05
1.877151,7.21919613e+00,7.92967390e-02,-3.59464284e-02,-9.96477294e-04,4.65421721e-05,-1.23178537e-04,7.64927013e-06,9.03877473e-05,1.46535683e-05
1.878792,7.14434017e+00,8.13537787e-02,-4.17225029e-02,-1.23934810e-03,5.48071716e-05,-1.41645223e-04,6.09872463e-06,9.03403849e-05,1.51577667e-05
1.880433,7.07480053e+00,8.32135956e-02,-3.19105613e-02,-1.73785089e-03,6.19359365e-05,-1.46925346e-05,1.73162058e-06,9.03068071e-05,1.59691035e-05
1.882073,7.01131963e+00,8.38177325e-02,-4.30184681e-02,-1.53465907e-03,5.29443407e-05,-1.17212006e-04,4.62666283e-06,9.02807721e-05,1.68387886e-05
1.883714,6.95464818e+00,8.21240778e-02,-5.05118602e-02,-1.25006906e-03,2.35638360e-05,-1.67711766e-04,7.84231373e-06,9.02436215e-05,1.72172544e-05
1.885355,6.90568211e+00,8.35300436e-02,-4.27486473e-02,-3.10962326e-03,2.76014789e-05,-7.06452332e-05,-1.13893290e-05,9.02181068e-05,1.78331248e-05
1.886996,6.86505781e+00,7.96382524e-02,-5.42595397e-02,-2.26222773e-03,-1.84275379e-05,-1.69917680e-04,-1.54322064e-06,9.01985318e-05,1.84175676e-05
1.888637,6.83343823e+00,8.75863900e-02,-3.84811983e-02,-2.83261563e-03,5.07923133e-05,1.27151336e-06,-8.87682370e-06,9.01816741e-05,1.89262231e-05
1.890278,6.81112127e+00,8.35541845e-02,-5.19753676e-02,-1.59548039e-03,-3.91996319e-06,-1.40692479e-04,5.63833680e-06,9.01716517e-05,1.93368865e-05
1.891919,6.79852477e+00,8.79443310e-02,-4.58097005e-02,-3.24128667e-03,2.97550864e-05,-7.66283298e-05,-1.21466836e-05,9.01675001e-05,1.97951391e-05
1.893559,6.79597464e+00,8.69983302e-02,-4.58005717e-02,-1.04309397e-03,1.92226667e-05,-4.76500986e-05,1.24656698e-05,9.01555361e-05,1.96101055e-05
1.895200,6.80371768e+00,9.66463947e-02,-3.02277591e-02,-3.86471239e-03,1.05944187e-04,1.01220801e-04,-1.60274543e-05,9.01688536e-05,2.02625734e-05
1.896841,6.82147369e+00,9.12519338e-02,-3.93590774e-02,-5.30916375e-03,3.62553343e-05,1.77281840e-06,-2.81146985e-05,9.01812202e-05,2.04286294e-05
1.898482,6.84913972e+00,9.78868508e-02,-3.15175396e-02,-2.28026479e-03,9.94038112e-05,8.92664216e-05,1.40002869e-06,9.01846048e-05,1.99099980e-05
1.900123,6.88651735e+00,8.25429124e-02,-5.62959463e-02,-1.20636591e-03,-6.24887615e-05,-1.56747108e-04,1.26120271e-05,9.02143820e-05,2.02555761e-05
1.901764,6.93335626e+00,8.79278120e-02,-4.77331540e-02,-1.35350518e-03,-7.24524746e-06,-5.81221041e-05,1.35657795e-05,9.02390363e-05,2.01195351e-05
1.903405,6.98919322e+00,8.98410960e-02,-4.50947330e-02,-2.38751912e-03,1.81558467e-05,-7.30668788e-06,4.09921827e-06,9.02577772e-05,1.93592014e-05
1.905046,7.05354112e+00,8.59199986e-02,-4.91032772e-02,-4.04758091e-03,-1.33797377e-05,-3.24614687e-05,-9.72873718e-06,9.02986631e-05,1.93125821e-05
1.906686,7.12572525e+00,7.65935402e-02,-5.68936430e-02,-1.60426300e-03,-9.31650532e-05,-8.53585227e-05,1.16358053e-05,9.03330939e-05,1.86719243e-05
1.908327,7.20510418e+00,9.24204922e-02,-4.16427824e-02,-3.83476957e-03,6.92045631e-05,6.96916711e-05,-9.57905581e-06,9.03821062e-05,1.84127374e-05
1.909968,7.29074107e+00,7.50685198e-02,-5.68050391e-02,-4.23460583e-03,-1.07824986e-04,-8.30582289e-05,-1.33763489e-05,9.04362035e-05,1.79276464e-05
1.911609,7.38188917e+00,7.86509793e-02,-5.42034973e-02,-2.67185078e-03,-5.91540195e-05,-4.01815061e-05,2.90634655e-06,9.04790934e-05,1.69142039e-05
1.913250,7.47778645e+00,6.56497695e-02,-6.40097162e-02,-2.49170768e-03,-1.75353243e-04,-1.24232748e-04,3.57894561e-06,9.05394323e-05,1.62711018e-05
1.914891,7.57762447e+00,6.91586128e-02,-6.03005591e-02,-1.53698627e-03,-1.17595675e-04,-7.05705441e-05,9.67691579e-06,9.06011676e-05,1.54929133e-05
1.916532,7.68047917e+00,8.92081573e-02,-5.03210279e-02,-4.00548971e-03,6.58736794e-05,1.78686865e-05,-1.30943283e-05,9.06682704e-05,1.45664785e-05
1.918172,7.78538421e+00,6.70372654e-02,-5.98936335e-02,-1.51015416e-03,-1.59872593e-04,-7.42699137e-05,1.11523746e-05,9.07314398e-05,1.34354259e-05
1.919813,7.89156014e+00,6.99076806e-02,-5.79765482e-02,-3.39978464e-03,-8.81670783e-05,-2.77374525e-05,-7.24498009e-06,9.07784050e-05,1.20399405e-05
1.921454,7.99816902e+00,5.64788043e-02,-6.32382344e-02,-2.42710698e-03,-2.10993676e-04,-7.58352815e-05,3.25541790e-06,9.08600224e-05,1.10961430e-05
1.923095,8.10431492e+00,8.00842603e-02,-5.37608533e-02,-3.57086384e-03,3.01654577e-05,2.42043232e-05,-8.67044200e-06,9.09238993e-05,9.81821598e-06
1.924736,8.20913845e+00,6.58850683e-02,-5.72232198e-02,-1.99103730e-03,-9.47378684e-05,-5.24127867e-06,7.72917955e-06,9.09846640e-05,8.67624068e-06
1.926377,8.31181905e+00,5.86021549e-02,-6.34184053e-02,-3.55141313e-03,-1.51864742e-04,-5.74686578e-05,-1.08642815e-05,9.10509093e-05,7.51091765e-06
1.928018,8.41156368e+00,6.02418294e-02,-6.02022121e-02,-1.39725020e-03,-1.14690997e-04,-1.61063046e-05,1.10053422e-05,9.11109001e-05,6.46466692e-06
1.929659,8.50760629e+00,5.11552250e-02,-6.36606123e-02,-3.05884819e-03,-1.71801874e-04,-3.72350545e-05,-7.13571475e-06,9.11847957e-05,5.50875005e-06
1.931299,8.59921058e+00,5.31125826e-02,-6.21888230e-02,-2.84075555e-03,-1.12422569e-04,-9.91806955e-06,-4.38120305e-06,9.12303645e-05,4.51497973e-06
1.932940,8.68568464e+00,5.43942351e-02,-6.18260886e-02,-3.75431883e-03,-7.30622186e-05,3.17148825e-06,-1.22659276e-05,9.12982165e-05,3.59297863e-06
1.934581,8.76636609e+00,2.71561622e-02,-6.98159757e-02,6.10097571e-04,-3.18504453e-04,-6.72353487e-05,2.86903684e-05,9.13521100e-05,2.75283685e-06
1.936222,8.84067221e+00,3.58009830e-02,-6.49197573e-02,-3.50450740e-03,-1.96431000e-04,-1.12468521e-05,-1.09538068e-05,9.14106051e-05,1.90404838e-06
1.937863,8.90805026e+00,4.01962700e-02,-6.52501868e-02,-2.99739215e-03,-1.37579601e-04,-1.48314961e-05,-7.54968689e-06,9.14577000e-05,1.05155518e-06
1.939504,8.96801321e+00,4.52027951e-02,-6.50567847e-02,-3.55485992e-06,-5.23879643e-05,-6.67664729e-06,2.46340544e-05,9.14925351e-05,4.58516071e-07
1.941145,9.02013204e+00,2.57263794e-02,-6.88190894e-02,-1.31541879e-03,-2.23235635e-04,-3.08908611e-05,1.05568246e-05,9.15327811e-05,9.91621139e-07
1.942785,9.06405087e+00,1.65700573e-02,-6.93152176e-02,-1.13734250e-03,-2.65329078e-04,-2.18067042e-05,1.09285316e-05,9.15561637e-05,1.78639064e-06
1.944426,9.09949396e+00,2.24067696e-02,-6.78185661e-02,-8.62492589e-04,-1.60071160e-04,7.35103090e-07,1.16170339e-05,9.15747046e-05,2.56329844e-06
1.946067,9.12621797e+00,5.11667791e-03,-7.10552466e-02,2.27524584e-04,-2.91856771e-04,-2.15171206e-05,2.21344998e-05,9.16004971e-05,3.40733601e-06
1.947708,9.14407219e+00,2.03056450e-02,-7.36075919e-02,-2.14898526e-03,-9.03107571e-05,-3.95735747e-05,-2.26813984e-06,9.16097271e-05,4.10719009e-06
1.949349,9.15292327e+00,8.84402672e-03,-7.25356846e-02,-2.06442199e-03,-1.72831918e-04,-2.04830150e-05,-1.48268099e-06,9.16169790e-05,4.77064363e-06
1.950990,9.15273237e+00,2.10344577e-03,-7.30126491e-02,-4.13248020e-03,-1.94230083e-04,-1.44557485e-05,-2.21635439e-05,9.16138220e-05,5.31933370e-06
1.952631,9.14353601e+00,-5.47051714e-03,-7.40461449e-02,-2.33126664e-03,-2.41154449e-04,-1.65211923e-05,-3.11107838e-06,9.16195645e-05,5.88813237e-06
1.954272,9.12542215e+00,-1.15738997e-02,-7.26131543e-02,5.33189132e-04,-2.48961006e-04,9.99766547e-06,2.16168375e-05,9.16058274e-05,6.32663399e-06
1.955912,9.09858232e+00,-7.65800298e-03,-7.33551773e-02,8.21138274e-04,-1.45191267e-04,1.09181450e-05,1.89894095e-05,9.15765109e-05,6.65166146e-06
1.957553,9.06320077e+00,-1.60827115e-02,-7.58759083e-02,-1.92087556e-03,-1.89909783e-04,-7.34438855e-06,-8.75376073e-06,9.15581183e-05,7.01053893e-06
1.959194,9.01948384e+00,-3.25748608e-02,-7.20999914e-02,-8.91744032e-04,-3.22208534e-04,3.74915148e-05,2.64812648e-06,9.15460400e-05,7.39487612e-06
1.960835,8.96774768e+00,-1.94978820e-02,-7.65158062e-02,-9.89115891e-04,-1.24101685e-04,-3.27563387e-06,2.75382346e-07,9.14916878e-05,7.52985533e-06
1.962476,8.90834107e+00,-3.25732908e-02,-7.34778394e-02,-1.29812908e-04,-2.05080139e-04,2.99421839e-05,6.86531877e-06,9.14562457e-05,7.74029699e-06
1.964117,8.84158110e+00,-4.27907650e-02,-7.39086165e-02,1.34300886e-03,-2.64171205e-04,3.31552617e-05,1.95580558e-05,9.14127028e-05,7.92617930e-06
1.965758,8.76781145e+00,-4.50144785e-02,-7.48401794e-02,8.28257880e-04,-2.56389208e-04,2.87421426e-05,1.46010077e-05,9.13602171e-05,7.98154184e-06
1.967398,8.68747786e+00,-4.99073147e-02,-7.31410490e-02,3.50059927e-04,-2.33868600e-04,4.23188050e-05,7.54585479e-06,9.12932732e-05,7.94609878e-06
1.969039,8.60106027e+00,-5.58680916e-02,-6.89586777e-02,4.72295787e-04,-2.58009362e-04,8.19430633e-05,7.51752132e-06,9.12484701e-05,8.08162787e-06
1.970680,8.50893324e+00,-5.70421207e-02,-7.14632561e-02,9.11436175e-04,-2.26393016e-04,5.46948430e-05,9.33288066e-06,9.11837104e-05,8.07567545e-06
1.972321,8.41159170e+00,-6.68155478e-02,-6.87006554e-02,1.09904577e-03,-2.62353758e-04,7.64107270e-05,9.08483266e-06,9.11163361e-05,8.01957142e-06
1.973962,8.30954382e+00,-7.07010134e-02,-6.51207853e-02,2.81104240e-03,-2.37430157e-04,1.01549153e-04,2.54573889e-05,9.10429859e-05,7.91048525e-06
1.975603,8.20327191e+00,-8.50103227e-02,-5.73215509e-02,2.31065045e-03,-3.18077862e-04,1.65616228e-04,2.00106475e-05,9.09769447e-05,7.83427107e-06
1.977244,8.09325193e+00,-6.52073015e-02,-6.58536370e-02,8.47688396e-04,-9.04046861e-05,6.75174218e-05,4.19044982e-06,9.09148218e-05,7.77519964e-06
1.978885,7.97986591e+00,-6.72616845e-02,-6.54402594e-02,1.24074086e-03,-6.82660270e-05,5.67592997e-05,4.98042820e-06,9.08409944e-05,7.62409691e-06
1.980525,7.86358169e+00,-8.63837755e-02,-5.56383642e-02,2.92062761e-03,-2.22717630e-04,1.42612241e-04,2.20782890e-05,9.07723523e-05,7.48239343e-06
1.982166,7.74486271e+00,-7.93173096e-02,-5.66167817e-02,2.79285882e-03,-1.39167060e-04,1.22678086e-04,1.78640918e-05,9.07092797e-05,7.35249814e-06
1.983807,7.62412920e+00,-8.74112891e-02,-4.92287958e-02,4.11553022e-05,-1.86648757e-04,1.78591591e-04,-1.08022514e-05,9.06364282e-05,7.15146505e-06
1.985448,7.50191279e+00,-9.06291016e-02,-4.66496548e-02,3.00387456e-03,-1.66363760e-04,1.76505822e-04,1.72182149e-05,9.05524084e-05,6.95887075e-06
1.987089,7.37872778e+00,-7.97935211e-02,-5.23170623e-02,1.67736318e-03,-2.93875274e-05,9.59277563e-05,2.15673754e-06,9.04871561e-05,6.70419277e-06
1.988730,7.25493010e+00,-9.36497104e-02,-4.14554822e-02,1.35821140e-03,-1.18936261e-04,1.68995327e-04,-2.60698213e-06,9.04048236e-05,6.40818828e-06
1.990371,7.13101031e+00,-8.95725871e-02,-4.42486311e-02,2.40800623e-03,-5.78556350e-05,1.18752084e-04,8.09802782e-06,9.03448920e-05,6.21250667e-06
1.992011,7.00733165e+00,-8.59572807e-02,-4.43478383e-02,1.21223468e-03,2.29839422e-06,9.00286444e-05,-5.25065897e-06,9.02837970e-05,6.00874604e-06
1.993652,6.88425754e+00,-9.24037611e-02,-3.73005609e-02,2.22880092e-03,-3.87405184e-05,1.32219465e-04,4.16355051e-06,9.02141957e-05,5.75931424e-06
1.995293,6.76218368e+00,-1.01319100e-01,-2.47981208e-02,2.41508725e-03,-8.76696053e-05,2.16598164e-04,3.76702050e-06,9.01379010e-05,5.47353520e-06
1.996934,6.64154110e+00,-9.95784207e-02,-2.26451139e-02,3.67763087e-03,-5.77462646e-05,2.10726513e-04,1.84177227e-05,9.00855673e-05,5.25356601e-06
