seed,dt,q_scale,F_rel_fro,F_max_abs,P_rel_fro,P_max_abs,P_trace_rel,mean_pos_diff_m,mean_vel_diff_m_s
28,5.0,0.01,3.0146236797036947e-08,1.7763458818206182e-07,1.7239888277070435e-07,3.1167699789566814e-12,3.265910672262847e-14,0.0,0.0
28,5.0,0.1,3.0146236797036947e-08,1.7763458818206182e-07,5.7544834433761705e-08,3.1167699789566814e-12,1.096756025013982e-14,0.0,0.0
28,5.0,1.0,3.0146236797036947e-08,1.7763458818206182e-07,7.51031077703478e-09,3.1167699789566814e-12,1.536104100414862e-15,0.0,0.0
28,10.0,0.0,3.1020221598434306e-08,3.5526917636412364e-07,4.4303748740059313e-07,6.2335399587791494e-12,8.766362686403896e-14,0.0,4.3368086899420177e-16
28,10.0,0.01,3.1020221598434306e-08,3.5526917636412364e-07,3.447888215410099e-07,6.2335399587791494e-12,6.812152300899188e-14,0.0,4.3368086899420177e-16
28,10.0,0.1,3.1020221598434306e-08,3.5526917636412364e-07,1.1508867237706326e-07,6.2335399587791494e-12,2.2871177622395295e-14,0.0,4.3368086899420177e-16
28,10.0,1.0,3.1020221598434306e-08,3.5526917636412364e-07,1.5020604584106e-08,6.2335399587791494e-12,2.9325590598306022e-15,0.0,4.3368086899420177e-16
29,2.0,0.0,3.6415803718070414e-08,1.1928195130684664e-07,1.2614663679236814e-07,2.0929167447333036e-12,6.101957714963332e-14,0.0,1.734723475976807e-15
29,2.0,0.01,3.6415803718070414e-08,1.1928195130684664e-07,9.81712382135667e-08,2.0929167447333036e-12,4.748628535477678e-14,0.0,1.734723475976807e-15
29,2.0,0.1,3.6415803718070414e-08,1.1928195130684664e-07,3.2768311613872705e-08,2.0929167447333036e-12,1.5782624962780783e-14,0.0,1.734723475976807e-15
29,2.0,1.0,3.6415803718070414e-08,1.1928195130684664e-07,4.276659886046916e-09,2.0929167447333036e-12,1.955042200902301e-15,0.0,1.734723475976807e-15
29,5.0,0.0,4.2916043080061444e-08,2.9820487812255627e-07,3.1536364883949323e-07,5.2322918696861174e-12,1.1225437692445545e-13,0.0,0.0
29,5.0,0.01,4.2916043080061444e-08,2.9820487812255627e-07,2.4542631307837036e-07,5.2322918696861174e-12,8.735810141757937e-14,0.0,0.0
29,5.0,0.1,4.2916043080061444e-08,2.9820487812255627e-07,8.192058048640447e-08,5.2322918696861174e-12,2.929141091195839e-14,0.0,0.0
29,5.0,1.0,4.2916043080061444e-08,2.9820487812255627e-07,1.0691646340492796e-08,5.2322918696861174e-12,3.770437337381928e-15,0.0,0.0
29,10.0,0.0,4.416024388957451e-08,5.964097565342331e-07,6.307062745415949e-07,1.0464583744445127e-11,2.950441009872985e-13,0.0,0.0
29,10.0,0.01,4.416024388957451e-08,5.964097565342331e-07,4.908398935124353e-07,1.0464583744445127e-11,2.294092466037869e-13,0.0,0.0
29,10.0,0.1,4.416024388957451e-08,5.964097565342331e-07,1.6383974237206818e-07,1.0464583744445127e-11,7.663850747153244e-14,0.0,0.0
29,10.0,1.0,4.416024388957451e-08,5.964097565342331e-07,2.1383268522464268e-08,1.0464583744445127e-11,1.0054488205133448e-14,0.0,0.0
30,2.0,0.0,7.673513157258229e-07,1.8325975471023113e-06,2.6581813723003583e-06,3.215468945161388e-11,2.6873073269434647e-12,0.0,1.734723475976807e-15
30,2.0,0.01,7.673513157258229e-07,1.8325975471023113e-06,2.068679461873995e-06,3.215468945161388e-11,2.0914001963074462e-12,0.0,1.734723475976807e-15
30,2.0,0.1,7.673513157258229e-07,1.8325975471023113e-06,6.904989126153871e-07,3.215468945161388e-11,6.981805280106395e-13,0.0,1.734723475976807e-15
30,2.0,1.0,7.673513157258229e-07,1.8325975471023113e-06,9.011843624236794e-08,3.215468945161388e-11,9.104910821338364e-14,0.0,1.734723475976807e-15
30,5.0,0.0,9.043317530832636e-07,4.581493867755779e-06,6.645391406613796e-06,8.038672362773605e-11,1.66574166910122e-11,0.0,0.0
30,5.0,0.01,9.043317530832636e-07,4.581493867755779e-06,5.171661090183978e-06,8.038672362773605e-11,1.296306065349266e-11,0.0,0.0
30,5.0,0.1,9.043317530832636e-07,4.581493867755779e-06,1.7262430963450776e-06,8.038672362773605e-11,4.3267025185289014e-12,0.0,0.0
30,5.0,1.0,9.043317530832636e-07,4.581493867755779e-06,2.252960193201035e-07,8.038672362773605e-11,5.648673714681607e-13,0.0,0.0
30,10.0,0.0,9.305496078985847e-07,9.162987736089798e-06,1.3290339804161317e-05,1.6077344726561792e-10,6.655265500027837e-11,0.0,0.0
30,10.0,0.01,9.305496078985847e-07,9.162987736089798e-06,1.0343053872644795e-05,1.6077344726561792e-10,5.179279392203776e-11,0.0,0.0
30,10.0,0.1,9.305496078985847e-07,9.162987736089798e-06,3.4524562991944834e-06,1.6077344726561792e-10,1.7286999041541526e-11,0.0,0.0
30,10.0,1.0,9.305496078985847e-07,9.162987736089798e-06,4.5059152951025254e-07,1.6077344726561792e-10,2.2562550823246822e-12,0.0,0.0
31,2.0,0.0,7.411121787912532e-08,2.1218675193416788e-07,2.5672814770113115e-07,3.723020979079798e-12,6.707004155051872e-14,0.0,8.673617379884035e-16
31,2.0,0.01,7.411121787912532e-08,2.1218675193416788e-07,1.9979383347002554e-07,3.723020979079798e-12,5.209465903897896e-14,0.0,8.673617379884035e-16
31,2.0,0.1,7.411121787912532e-08,2.1218675193416788e-07,6.668864234384495e-08,3.723020979079798e-12,1.738763767085832e-14,0.0,8.673617379884035e-16
31,2.0,1.0,7.411121787912532e-08,2.1218675193416788e-07,8.70367216131191e-09,3.723020979079798e-12,2.2343339438883126e-15,0.0,8.673617379884035e-16
31,5.0,0.0,8.734084163257537e-08,5.304668798354197e-07,6.418143792818794e-07,9.307552447915937e-12,1.4855682450744122e-13,0.0,9.69739903612216e-16
31,5.0,0.01,8.734084163257537e-08,5.304668798354197e-07,4.99480955930055e-07,9.307552447915937e-12,1.1560923054551032e-13,0.0,9.69739903612216e-16
31,5.0,0.1,8.734084163257537e-08,5.304668798354197e-07,1.6672120172650682e-07,9.307552447915937e-12,3.8653962344978654e-14,0.0,9.69739903612216e-16
31,5.0,1.0,8.734084163257537e-08,5.304668798354197e-07,2.1759173528046396e-08,9.307552447915937e-12,5.1668956104858945e-15,0.0,9.69739903612216e-16
31,10.0,0.0,8.987298615519996e-08,1.0609337596708393e-06,1.2835859724359776e-06,1.8615104895398974e-11,4.42308695890897e-13,0.0,0.0
31,10.0,0.01,8.987298615519996e-08,1.0609337596708393e-06,9.989359983522236e-07,1.8615104895398974e-11,3.4421404861323394e-13,0.0,0.0
31,10.0,0.1,8.987298615519996e-08,1.0609337596708393e-06,3.334395161844468e-07,1.8615104895398974e-11,1.150246359953611e-13,0.0,0.0
31,10.0,1.0,8.987298615519996e-08,1.0609337596708393e-06,4.351829786440973e-08,1.8615104895398974e-11,1.5081732307694913e-14,0.0,0.0
32,2.0,0.0,1.8436785366606015e-07,6.392007800356107e-07,6.386676850419403e-07,1.1215393474046314e-11,4.814624863699683e-13,0.0,4.3368086899420177e-16
32,2.0,0.01,1.8436785366606015e-07,6.392007800356107e-07,4.970310667162625e-07,1.1215393474046314e-11,3.7428008878752454e-13,0.0,4.3368086899420177e-16
32,2.0,0.1,1.8436785366606015e-07,6.392007800356107e-07,1.659026530816491e-07,1.1215393474046314e-11,1.2519099123015573e-13,0.0,4.3368086899420177e-16
32,2.0,1.0,1.8436785366606015e-07,6.392007800356107e-07,2.1652297188321275e-08,1.1215393474046314e-11,1.619892109318986e-14,0.0,4.3368086899420177e-16
32,5.0,0.0,2.1727950605197786e-07,1.5980019500890264e-06,1.5966543108775333e-06,2.8038483695505063e-11,2.610557923893223e-12,0.0,1.801211927639142e-15
32,5.0,0.01,2.1727950605197786e-07,1.5980019500890264e-06,1.242568641700284e-06,2.8038483695505063e-11,2.0318773084192285e-12,0.0,1.801211927639142e-15
32,5.0,0.1,2.1727950605197786e-07,1.5980019500890264e-06,4.1475562724222306e-07,2.8038483695505063e-11,6.781162252208014e-13,0.0,1.801211927639142e-15
32,5.0,1.0,2.1727950605197786e-07,1.5980019500890264e-06,5.4130725855153464e-08,2.8038483695505063e-11,8.86751003421092e-14,0.0,1.801211927639142e-15
32,10.0,0.0,2.2357876465722436e-07,3.196003900178053e-06,3.1932021827773982e-06,5.6076967391010126e-11,1.021364926002313e-11,0.0,2.1684043449710089e-16
32,10.0,0.01,2.2357876465722436e-07,3.196003900178053e-06,2.4850728185789098e-06,5.6076967391010126e-11,7.947978518188022e-12,0.0,2.1684043449710089e-16
32,10.0,0.1,2.2357876465722436e-07,3.196003900178053e-06,8.295040720154166e-07,5.6076967391010126e-11,2.65292285460153e-12,0.0,2.1684043449710089e-16
32,10.0,1.0,2.2357876465722436e-07,3.196003900178053e-06,1.0826132936736553e-07,5.6076967391010126e-11,3.461816147291933e-13,0.0,2.1684043449710089e-16
33,2.0,0.0,7.944799123251735e-07,2.7465168413950632e-06,2.7521569256060966e-06,4.8190283923072345e-11,6.140963900257278e-12,0.0,8.673617379884035e-16
33,2.0,0.01,7.944799123251735e-07,2.7465168413950632e-06,2.1418141618071623e-06,4.8190283923072345e-11,4.7790838745481054e-12,0.0,8.673617379884035e-16
33,2.0,0.1,7.944799123251735e-07,2.7465168413950632e-06,7.149103459501481e-07,4.8190283923072345e-11,1.5949813786472147e-12,0.0,8.673617379884035e-16
33,2.0,1.0,7.944799123251735e-07,2.7465168413950632e-06,9.330442272019038e-08,4.8190283923072345e-11,2.079327026529952e-13,0.0,8.673617379884035e-16
33,5.0,0.0,9.363031899643942e-07,6.866292103776778e-06,6.880328097499215e-06,1.2047570980582754e-10,3.797738071963581e-11,0.0,2.1245936804851848e-15
33,5.0,0.01,9.363031899643942e-07,6.866292103776778e-06,5.354496512229759e-06,1.2047570980582754e-10,2.955468831809782e-11,0.0,2.1245936804851848e-15
33,5.0,0.1,9.363031899643942e-07,6.866292103776778e-06,1.7872715317782795e-06,1.2047570980582754e-10,9.864517940333812e-12,0.0,2.1245936804851848e-15
33,5.0,1.0,9.363031899643942e-07,6.866292103776778e-06,2.332609830014921e-07,1.2047570980582754e-10,1.2875345277978734e-12,0.0,2.1245936804851848e-15
33,10.0,0.0,9.634479600587285e-07,1.3732584207408995e-05,1.376019752556298e-05,2.4095141961604483e-10,1.5168356251658563e-10,0.0,0.0
33,10.0,0.01,9.634479600587285e-07,1.3732584207408995e-05,1.0708715231931418e-05,2.4095141961604483e-10,1.1804337932198427e-10,0.0,0.0
33,10.0,0.1,9.634479600587285e-07,1.3732584207408995e-05,3.5745121133077627e-06,2.4095141961604483e-10,3.9400217810846397e-11,0.0,0.0
33,10.0,1.0,9.634479600587285e-07,1.3732584207408995e-05,4.665214388814117e-07,2.4095141961604483e-10,5.141893197168881e-12,0.0,0.0
34,2.0,0.0,7.055563767566254e-07,2.3826558743654175e-06,2.4441166385558506e-06,4.180599271333611e-11,4.583934816699145e-12,0.0,4.3368086899420177e-16
34,2.0,0.01,7.055563767566254e-07,2.3826558743654175e-06,1.9020876247488317e-06,4.180599271333611e-11,3.5674823237683327e-12,0.0,4.3368086899420177e-16
34,2.0,0.1,7.055563767566254e-07,2.3826558743654175e-06,6.348926746695207e-07,4.180599271333611e-11,1.1907856783318168e-12,0.0,4.3368086899420177e-16
34,2.0,1.0,7.055563767566254e-07,2.3826558743654175e-06,8.286115152044249e-08,4.180599271333611e-11,1.5514656322867732e-13,0.0,4.3368086899420177e-16
34,5.0,0.0,8.315058664999922e-07,5.9566396859135425e-06,6.110234567900634e-06,1.0451498179372954e-10,2.824858223295642e-11,0.0,1.734723475976807e-15
34,5.0,0.01,8.315058664999922e-07,5.9566396859135425e-06,4.755184523019286e-06,1.0451498179372954e-10,2.1983786437892116e-11,0.0,1.734723475976807e-15
34,5.0,0.1,8.315058664999922e-07,5.9566396859135425e-06,1.5872278386698671e-06,1.0451498179372954e-10,7.337699059390355e-12,0.0,1.734723475976807e-15
34,5.0,1.0,8.315058664999922e-07,5.9566396859135425e-06,2.0715281327549475e-07,1.0451498179372954e-10,9.578307295196391e-13,0.0,1.734723475976807e-15
34,10.0,0.0,8.556124190070502e-07,1.1913279371899367e-05,1.2220061803792539e-05,2.0902996359565355e-10,1.1276773478588728e-10,0.0,1.0842021724855044e-16
34,10.0,0.01,8.556124190070502e-07,1.1913279371899367e-05,9.510122345773238e-06,2.0902996359565355e-10,8.77581530660375e-11,0.0,1.0842021724855044e-16
34,10.0,0.1,8.556124190070502e-07,1.1913279371899367e-05,3.17442819111195e-06,2.0902996359565355e-10,2.9291558552091765e-11,0.0,1.0842021724855044e-16
34,10.0,1.0,8.556124190070502e-07,1.1913279371899367e-05,4.1430515840846996e-07,2.0902996359565355e-10,3.8229398486201724e-12,0.0,1.0842021724855044e-16
35,2.0,0.0,4.882389873828243e-07,1.396893864803326e-06,1.6913073050812958e-06,2.450984859936911e-11,1.4813339119314944e-12,0.0,4.3368086899420177e-16
35,2.0,0.01,4.882389873828243e-07,1.396893864803326e-06,1.3162279753297784e-06,2.450984859936911e-11,1.1528948773408435e-12,0.0,4.3368086899420177e-16
35,2.0,0.1,4.882389873828243e-07,1.396893864803326e-06,4.393401696412949e-07,2.450984859936911e-11,3.846680457022754e-13,0.0,4.3368086899420177e-16
35,2.0,1.0,4.882389873828243e-07,1.396893864803326e-06,5.733919104453643e-08,2.450984859936911e-11,5.0412159608967846e-14,0.0,4.3368086899420177e-16
35,5.0,0.0,5.753950047543365e-07,3.492234662003798e-06,4.228228798872454e-06,6.127462149141834e-11,8.8579259420084e-12,0.0,0.0
35,5.0,0.01,5.753950047543365e-07,3.492234662003798e-06,3.2905460372280227e-06,6.127462149141834e-11,6.8936762322549305e-12,0.0,0.0
35,5.0,0.1,5.753950047543365e-07,3.492234662003798e-06,1.0983477611317897e-06,6.127462149141834e-11,2.3009138900103203e-12,0.0,0.0
35,5.0,1.0,5.753950047543365e-07,3.492234662003798e-06,1.43347932243615e-07,6.127462149141834e-11,3.005178203715912e-13,0.0,0.0
35,10.0,0.0,5.920765486961688e-07,6.984469324007596e-06,8.45617572738017e-06,1.2254924298283462e-10,3.5207180038805325e-11,0.0,0.0
35,10.0,0.01,5.920765486961688e-07,6.984469324007596e-06,6.580921359652207e-06,1.2254924298283462e-10,2.739887726504241e-11,0.0,0.0
35,10.0,0.1,5.920765486961688e-07,6.984469324007596e-06,2.196676501798598e-06,1.2254924298283462e-10,9.1451273090923e-12,0.0,0.0
35,10.0,1.0,5.920765486961688e-07,6.984469324007596e-06,2.866955405041384e-07,1.2254924298283462e-10,1.1936911830129503e-12,0.0,0.0
36,2.0,0.0,6.757096781788532e-08,2.5055870081094255e-07,2.340719570748047e-07,4.39629379109347e-12,1.1277035777019026e-13,0.0,0.0
36,2.0,0.01,6.757096781788532e-08,2.5055870081094255e-07,1.821620809037499e-07,4.39629379109347e-12,8.755910000014709e-14,0.0,0.0
36,2.0,0.1,6.757096781788532e-08,2.5055870081094255e-07,6.080338742698083e-08,4.39629379109347e-12,2.942523298145446e-14,0.0,0.0
36,2.0,1.0,6.757096781788532e-08,2.5055870081094255e-07,7.93557541227281e-09,4.39629379109347e-12,3.63079265881854e-15,0.0,0.0
36,5.0,0.0,7.963323538086426e-08,6.263967517382359e-07,5.851744309149712e-07,1.0990734465734573e-11,3.045801098658594e-13,0.0,3.878959614448864e-15
36,5.0,0.01,7.963323538086426e-08,6.263967517382359e-07,4.554018943391959e-07,1.0990734465734573e-11,2.372293396292284e-13,0.0,3.878959614448864e-15
36,5.0,0.1,7.963323538086426e-08,6.263967517382359e-07,1.5200809999119158e-07,1.0990734465734573e-11,7.93141857113579e-14,0.0,3.878959614448864e-15
36,5.0,1.0,7.963323538086426e-08,6.263967517382359e-07,1.9838932248116492e-08,1.0990734465734573e-11,1.0613082875593258e-14,0.0,3.878959614448864e-15
36,10.0,0.0,8.194172448487055e-08,1.252793504054713e-06,1.1703098523798113e-06,2.198146894507805e-11,9.834803366209683e-13,0.0,0.0
36,10.0,0.01,8.194172448487055e-08,1.252793504054713e-06,9.107801626623367e-07,2.198146894507805e-11,7.651649893253564e-13,0.0,0.0
36,10.0,0.1,8.194172448487055e-08,1.252793504054713e-06,3.040135677247709e-07,2.198146894507805e-11,2.5546169157154814e-13,0.0,0.0
36,10.0,1.0,8.194172448487055e-08,1.252793504054713e-06,3.9677819673136837e-08,2.198146894507805e-11,3.351496068377428e-14,0.0,0.0
37,2.0,0.0,2.2342466387343173e-07,8.470346744801636e-07,7.739644274610079e-07,1.4862039379361267e-11,4.61637560460469e-13,0.0,1.2266347333466993e-15
37,2.0,0.01,2.2342466387343173e-07,8.470346744801636e-07,6.023232018638357e-07,1.4862039379361267e-11,3.5945314736865724e-13,0.0,1.2266347333466993e-15
37,2.0,0.1,2.2342466387343173e-07,8.470346744801636e-07,2.0104782958949647e-07,1.4862039379361267e-11,1.1997469992888928e-13,0.0,1.2266347333466993e-15
37,2.0,1.0,2.2342466387343173e-07,8.470346744801636e-07,2.6239166610532624e-08,1.4862039379361267e-11,1.5500691735724612e-14,0.0,1.2266347333466993e-15
37,5.0,0.0,2.6330845238076544e-07,2.1175866859835685e-06,1.9348930093543273e-06,3.715509844503137e-11,2.7436668983584395e-12,0.0,8.673617379884035e-16
37,5.0,0.01,2.6330845238076544e-07,2.1175866859835685e-06,1.5057970670865309e-06,3.715509844503137e-11,2.1352644192669086e-12,0.0,8.673617379884035e-16
37,5.0,0.1,2.6330845238076544e-07,2.1175866859835685e-06,5.026183553167466e-07,3.715509844503137e-11,7.127576655225906e-13,0.0,8.673617379884035e-16
37,5.0,1.0,2.6330845238076544e-07,2.1175866859835685e-06,6.559789575930827e-08,3.715509844503137e-11,9.314376681603513e-14,0.0,8.673617379884035e-16
37,10.0,0.0,2.709421692409096e-07,4.235173372256258e-06,3.8696570319055545e-06,7.431019689600143e-11,1.0900025850856715e-11,0.0,0.0
37,10.0,0.01,2.709421692409096e-07,4.235173372256258e-06,3.0115160133313333e-06,7.431019689600143e-11,8.482331758894998e-12,0.0,0.0
37,10.0,0.1,2.709421692409096e-07,4.235173372256258e-06,1.0052280067335048e-06,7.431019689600143e-11,2.831344789963496e-12,0.0,0.0
37,10.0,1.0,2.709421692409096e-07,4.235173372256258e-06,1.3119564327383446e-07,7.431019689600143e-11,3.696420872077005e-13,0.0,0.0
38,2.0,0.0,5.762628260131234e-07,2.159609053684317e-06,1.996230583027783e-06,3.789242137088413e-11,3.669413559194961e-12,0.0,1.734723475976807e-15
38,2.0,0.01,5.762628260131234e-07,2.159609053684317e-06,1.5535287589055637e-06,3.789242137088413e-11,2.8553884075378145e-12,0.0,1.734723475976807e-15
38,2.0,0.1,5.762628260131234e-07,2.159609053684317e-06,5.185481552384453e-07,3.789242137088413e-11,9.5324379753806e-13,0.0,1.734723475976807e-15
38,2.0,1.0,5.762628260131234e-07,2.159609053684317e-06,6.767678849691054e-08,3.789242137088413e-11,1.2414517975726047e-13,0.0,1.734723475976807e-15
38,5.0,0.0,6.79132070845851e-07,5.399022633632551e-06,4.990529878624795e-06,9.473105341619878e-11,2.2534937434310423e-11,0.0,4.3368086899420177e-16
38,5.0,0.01,6.79132070845851e-07,5.399022633632551e-06,3.883793686895078e-06,9.473105341619878e-11,1.7536938496240214e-11,0.0,4.3368086899420177e-16
38,5.0,0.1,6.79132070845851e-07,5.399022633632551e-06,1.2963672449645492e-06,9.473105341619878e-11,5.853333405125328e-12,0.0,4.3368086899420177e-16
38,5.0,1.0,6.79132070845851e-07,5.399022633632551e-06,1.6919191768788346e-07,9.473105341619878e-11,7.641419670413689e-13,0.0,4.3368086899420177e-16
38,10.0,0.0,6.988210965667928e-07,1.0798045267843341e-05,9.980727070201982e-06,1.8946210684254324e-10,8.990310425554326e-11,0.0,8.673617379884035e-16
38,10.0,0.01,6.988210965667928e-07,1.0798045267843341e-05,7.767385882129795e-06,1.8946210684254324e-10,6.996461090971915e-11,0.0,8.673617379884035e-16
38,10.0,0.1,6.988210965667928e-07,1.0798045267843341e-05,2.592712040667702e-06,1.8946210684254324e-10,2.3352542347797533e-11,0.0,8.673617379884035e-16
38,10.0,1.0,6.988210965667928e-07,1.0798045267843341e-05,3.383834530315089e-07,1.8946210684254324e-10,3.0477667371592543e-12,0.0,8.673617379884035e-16
39,2.0,0.0,6.958900420687818e-08,2.0632772204472569e-07,2.410627425986363e-07,3.620218657399006e-12,1.2873328512578207e-13,0.0,0.0
39,2.0,0.01,6.958900420687818e-08,2.0632772204472569e-07,1.8760252773936349e-07,3.620218657399006e-12,1.0018203661343704e-13,0.0,0.0
39,2.0,0.1,6.958900420687818e-08,2.0632772204472569e-07,6.261933943565751e-08,3.620218657399006e-12,3.34377647516524e-14,0.0,0.0
39,2.0,1.0,6.958900420687818e-08,2.0632772204472569e-07,8.172579051703738e-09,3.620218657399006e-12,4.189376144790616e-15,0.0,0.0
39,5.0,0.0,8.201135968596659e-08,5.158193051840945e-07,6.026512318909644e-07,9.050546637839541e-12,4.0177283300552725e-13,0.0,8.673617379884035e-16
39,5.0,0.01,8.201135968596659e-08,5.158193051840945e-07,4.6900291285777974e-07,9.050546637839541e-12,3.1296640920673385e-13,0.0,8.673617379884035e-16
39,5.0,0.1,8.201135968596659e-08,5.158193051840945e-07,1.5654796907970723e-07,9.050546637839541e-12,1.0432557311105332e-13,0.0,8.673617379884035e-16
39,5.0,1.0,8.201135968596659e-08,5.158193051840945e-07,2.043144116880977e-08,9.050546637839541e-12,1.3685291076422754e-14,0.0,8.673617379884035e-16
39,10.0,0.0,8.438898991084522e-08,1.0316386102236284e-06,1.2052622883955779e-06,1.8101093273142636e-11,1.3794470271228084e-12,0.0,0.0
39,10.0,0.01,8.438898991084522e-08,1.0316386102236284e-06,9.379814934000612e-07,1.8101093273142636e-11,1.0737154170701591e-12,0.0,0.0
39,10.0,0.1,8.438898991084522e-08,1.0316386102236284e-06,3.130932270581229e-07,1.8101093273142636e-11,3.5818136650701725e-13,0.0,0.0
39,10.0,1.0,8.438898991084522e-08,1.0316386102236284e-06,4.086283614598386e-08,1.8101093273142636e-11,4.692094495728217e-14,0.0,0.0
40,2.0,0.0,1.5349728314270156e-07,3.7098744081955763e-07,5.317291627427801e-07,6.509332053133295e-12,1.6078787312196823e-13,0.0,0.0
40,2.0,0.01,1.5349728314270156e-07,3.7098744081955763e-07,4.138081809240509e-07,6.509332053133295e-12,1.2502718169348858e-13,0.0,0.0
40,2.0,0.1,1.5349728314270156e-07,3.7098744081955763e-07,1.381239115207637e-07,6.509332053133295e-12,4.186408146905977e-14,0.0,0.0
40,2.0,1.0,1.5349728314270156e-07,3.7098744081955763e-07,1.802683637367195e-08,6.509332053133295e-12,5.306543116734631e-15,0.0,0.0
40,5.0,0.0,1.80898227630266e-07,9.27468602012754e-07,1.329310500046497e-06,1.627333012527292e-11,6.016937588779508e-13,0.0,4.84869951806108e-16
40,5.0,0.01,1.80898227630266e-07,9.27468602012754e-07,1.034512938202966e-06,1.627333012527292e-11,4.682474381006286e-13,0.0,4.84869951806108e-16
40,5.0,0.1,1.80898227630266e-07,9.27468602012754e-07,3.453089416350618e-07,1.627333012527292e-11,1.5635460893161132e-13,0.0,4.84869951806108e-16
40,5.0,1.0,1.80898227630266e-07,9.27468602012754e-07,4.5067076676608344e-08,1.627333012527292e-11,2.0388290787320106e-14,0.0,4.84869951806108e-16
40,10.0,0.0,1.86142738600037e-07,1.8549372040616476e-06,2.6585323832520265e-06,3.254666025117995e-11,2.178460436684818e-12,0.0,1.7482234731686756e-15
40,10.0,0.01,1.86142738600037e-07,1.8549372040616476e-06,2.0689722055681515e-06,3.254666025117995e-11,1.695224135787237e-12,0.0,1.7482234731686756e-15
40,10.0,0.1,1.86142738600037e-07,1.8549372040616476e-06,6.906119034310612e-07,3.254666025117995e-11,5.658944591796173e-13,0.0,1.7482234731686756e-15
40,10.0,1.0,1.86142738600037e-07,1.8549372040616476e-06,9.013405149501597e-08,3.254666025117995e-11,7.401220484327989e-14,0.0,1.7482234731686756e-15
41,2.0,0.0,4.499373009954096e-07,1.0040233933254365e-06,1.5586265791700736e-06,1.76165576938355e-11,9.100155925475462e-13,0.0,0.0
41,2.0,0.01,4.499373009954096e-07,1.0040233933254365e-06,1.2129717056342653e-06,1.76165576938355e-11,7.084873629262233e-13,0.0,0.0
41,2.0,0.1,4.499373009954096e-07,1.0040233933254365e-06,4.0487453914654215e-07,1.76165576938355e-11,2.3633812126423345e-13,0.0,0.0
41,2.0,1.0,4.499373009954096e-07,1.0040233933254365e-06,5.284101057307478e-08,1.76165576938355e-11,3.086173759994994e-14,0.0,0.0
41,5.0,0.0,5.302560636520039e-07,2.510058482735349e-06,3.8965300800615324e-06,4.404139421751671e-11,5.284709496890244e-12,0.0,4.3368086899420177e-16
41,5.0,0.01,5.302560636520039e-07,2.510058482735349e-06,3.032407238062356e-06,4.404139421751671e-11,4.112643095486916e-12,0.0,4.3368086899420177e-16
41,5.0,0.1,5.302560636520039e-07,2.510058482735349e-06,1.0121838938229107e-06,4.404139421751671e-11,1.3726837908027178e-12,0.0,4.3368086899420177e-16
41,5.0,1.0,5.302560636520039e-07,2.510058482735349e-06,1.321024846268084e-07,4.404139421751671e-11,1.7916559643901414e-13,0.0,4.3368086899420177e-16
41,10.0,0.0,5.456289635660694e-07,5.02011696604894e-06,7.792800402240793e-06,8.808278844517925e-11,2.091182992865115e-11,0.0,0.0
41,10.0,0.01,5.456289635660694e-07,5.02011696604894e-06,6.064657153770156e-06,8.808278844517925e-11,1.6274031487069335e-11,0.0,0.0
41,10.0,0.1,5.456289635660694e-07,5.02011696604894e-06,2.024350259345595e-06,8.808278844517925e-11,5.431971559844527e-12,0.0,0.0
41,10.0,1.0,5.456289635660694e-07,5.02011696604894e-06,2.642046706911753e-07,8.808278844517925e-11,7.08841418457437e-13,0.0,0.0
42,2.0,0.0,3.614780250884916e-08,9.604466952632802e-08,1.2521901650521715e-07,1.6851962538768376e-12,3.218332128145133e-14,0.0,2.1684043449710089e-16
42,2.0,0.01,3.614780250884916e-08,9.604466952632802e-08,9.744933524019262e-08,1.6851962538768376e-12,2.5045509153362776e-14,0.0,2.1684043449710089e-16
42,2.0,0.1,3.614780250884916e-08,9.604466952632802e-08,3.252734957634569e-08,1.6851962538768376e-12,8.4263167174168e-15,0.0,2.1684043449710089e-16
42,2.0,1.0,3.614780250884916e-08,9.604466952632802e-08,4.245211433893039e-09,1.6851962538768376e-12,8.378752289581284e-16,0.0,2.1684043449710089e-16
42,5.0,0.0,4.2600459387560674e-08,2.4011167379775e-07,3.1304461954913027e-07,4.212990635240807e-12,5.883056221841894e-14,0.0,0.0
42,5.0,0.01,4.2600459387560674e-08,2.4011167379775e-07,2.4362156858501006e-07,4.212990635240807e-12,4.548231427015151e-14,0.0,0.0
42,5.0,0.1,4.2600459387560674e-08,2.4011167379775e-07,8.131817679680215e-08,4.212990635240807e-12,1.5381334497145945e-14,0.0,0.0
42,5.0,1.0,4.2600459387560674e-08,2.4011167379775e-07,1.0613025227639488e-08,4.212990635240807e-12,1.9550415823461654e-15,0.0,0.0
42,10.0,0.0,4.3835515237148285e-08,4.802233476135701e-07,6.260683702362557e-07,8.425981271664457e-12,1.574340905353496e-13,0.0,2.1684043449710089e-16
42,10.0,0.01,4.3835515237148285e-08,4.802233476135701e-07,4.872304979076181e-07,8.425981271664457e-12,1.2261874141605494e-13,0.0,2.1684043449710089e-16
42,10.0,0.1,4.3835515237148285e-08,4.802233476135701e-07,1.626349453419246e-07,8.425981271664457e-12,4.079362090542742e-14,0.0,2.1684043449710089e-16
42,10.0,1.0,4.3835515237148285e-08,4.802233476135701e-07,2.1226026463623854e-08,8.425981271664457e-12,5.306535441597987e-15,0.0,2.1684043449710089e-16
