seed,q_scale,steps,status,error,sdc_rmse_pos_m,jac_rmse_pos_m,sdc_rmse_vel_m_s,jac_rmse_vel_m_s,state_pos_diff_m,state_vel_diff_m_s,P_rel_fro,nis_mean_abs_diff,sdc_min_P_eig,jac_min_P_eig
8,0.0,500,ok,,762.1443151562771,923.8549848533297,0.5849599305755738,0.5180847828651381,2576.7185692759767,0.7615351997824181,0.035483453614381114,39.025399329612696,5.276276762813419e-15,5.5100111115313435e-15
8,0.01,100,ok,,52.958182999280176,53.38760308643075,0.4044815942661637,0.4051811621387285,0.829675655082104,0.0014879999016815253,0.0009696866093791832,0.00036481041796898594,5.395645644866052e-09,5.397483772510142e-09
8,0.01,500,ok,,280.9753360987158,308.80962736591323,0.30264788669992976,0.3092331870406875,64.17752641700194,0.019703801660444723,0.009892290226919757,4.1385235033386536e-05,7.827050357881557e-09,7.821742464153714e-09
8,0.1,100,ok,,76.08636029739351,76.16301063726372,0.4340290793871985,0.43417224067805116,0.160847677727161,0.0003236780138216078,0.0009609294017484638,1.2868913093266876e-05,5.275597251561549e-08,5.275843246054584e-08
8,0.1,500,ok,,2224.952963377869,2261.139654622474,0.9672005878590169,0.9801427104397888,86.8836078024272,0.0258080412586009,0.009983759568787174,9.20185618058511e-06,6.021870159728903e-08,6.02234089150736e-08
8,1.0,100,ok,,126.26064094367082,126.27451653011818,0.5037869326805463,0.5038301929970067,0.06507117548102608,0.00021305178996563988,0.0009584317662219471,4.383278124908685e-07,5.258155251577036e-07,5.258182527630458e-07
8,1.0,500,ok,,23597.403746657248,23787.071607677608,8.96525565846733,9.032623345293544,522.2403745239417,0.14908071101352902,0.008835070701115258,0.00011702230351651188,5.432869122079316e-07,5.433329932977683e-07
9,0.0,100,ok,,5.602616969515576,5.581900111734808,0.005722697718767271,0.0057439279630730165,0.08421013174341495,0.00013872258383152236,0.00019479847458699377,0.0006299658490203086,7.18942819972419e-13,7.239759879210623e-13
9,0.0,500,ok,,115.1810059275806,121.76652535572528,0.053673109808240305,0.05684563856624489,22.875931563486365,0.011199102097677539,0.011084655107527007,0.4774886708235293,6.979348433913094e-15,9.212028818270984e-15
9,0.01,100,ok,,5.489017098119027,5.486829533772343,0.030789256701351467,0.030788802420206693,0.007255111488017183,9.488044801423626e-06,9.097644906775619e-06,1.301364815908812e-07,5.347023977335782e-09,5.3470765716572406e-09
9,0.01,500,ok,,518.3153210856627,518.7260229806423,0.2786181787112172,0.27886729915651054,0.16596826044803886,0.0001379694274970911,0.0025668382988793892,1.0361778903789087e-06,5.534767175323546e-09,5.535409001700607e-09
9,0.1,100,ok,,15.494266593259809,15.495183252583992,0.060707756558341194,0.0607081471540017,0.0015720404802369965,1.8444992470991359e-06,8.899580197708324e-06,4.061670413335605e-07,5.268045531770188e-08,5.268052530306433e-08
9,0.1,500,ok,,7249.659874423616,7254.1471702479475,3.6115756680486624,3.614525349736122,17.176343885043792,0.011261901719716421,0.0026372556515335513,1.5574844746790717e-05,5.318411461098082e-08,5.318585342584649e-08
9,1.0,100,ok,,56.361643606901914,56.36204617767383,0.11466803710047735,0.1146687462723194,0.0011239132173383047,9.161649405066363e-07,8.969628736049405e-06,1.7951658548565064e-08,5.257181513186504e-07,5.257182377290741e-07
9,1.0,500,ok,,29557.94964098577,29576.80135364059,14.816376284509571,14.829781056950043,80.96259814200872,0.056651117323530835,0.0029590480844563756,5.669515934131342e-05,5.274967959500236e-07,5.275031125721577e-07
10,0.0,100,ok,,3.108744282666294,3.1121560719373558,0.0033279597938510297,0.0033367561401957376,0.015714305446954218,4.199716783608331e-05,0.0001892317096920589,0.0005055696359541617,2.5831272193605757e-13,2.524874908708603e-13
10,0.0,500,ok,,24.05416478382704,23.450874628576294,0.00665644740279697,0.006627642354709109,2.099560499209017,0.00041249583513984126,0.0017655966670736781,0.007577033367403008,2.9261126608029827e-15,2.0611696875391164e-15
10,0.01,100,ok,,5.470771399106326,5.470857425782114,0.023822199529338756,0.02382220484803847,0.0005404770057734488,1.907495356982564e-06,3.379331011606444e-07,5.963706337652752e-07,5.300719692946225e-09,5.300633044500431e-09
10,0.01,500,ok,,469.6170443758926,469.63108961882784,0.13812606059742547,0.13813735382569953,0.04993748121796491,4.502638192057852e-05,0.00016788736009951268,4.0699171299785064e-07,5.3430339001985386e-09,5.342939641304652e-09
